"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"22","Chris Olave (NO)","6","9","71","11.8","16","0","0","0","0","0","0","1","13.1","13.1","93.2%"
"23","Tee Higgins (CIN)","7","8","60","8.6","17","0","0","0","0","0","0","1","13.0","13.0","99.7%"
"24","Scotty Miller (TB)","7","8","53","7.6","14","0","0","0","0","0","0","1","12.3","12.3","0.1%"
"25","Chris Godwin (TB)","7","10","36","5.1","9","0","0","1","1","0","0","1","10.7","10.7","95.8%"
"26","Terry McLaurin (WAS)","5","9","56","11.2","18","0","0","0","0","0","0","1","10.6","10.6","97.5%"
"27","DeAndre Carter (LAC)","5","6","53","10.6","23","1","0","0","0","0","0","1","10.3","10.3","16.6%"
"28","Phillip Dorsett II (HOU)","3","5","69","23.0","34","3","0","0","0","0","0","1","9.9","9.9","0.7%"
"29","Marvin Jones Jr. (JAC)","5","6","48","9.6","15","0","0","0","0","0","0","1","9.8","9.8","13.8%"
"30","Adam Thielen (MIN)","3","7","67","22.3","36","3","0","0","0","0","0","1","9.7","9.7","90.1%"
"31","Amon-Ra St. Brown (DET)","4","9","55","13.8","25","1","0","0","0","0","0","1","9.5","9.5","99.1%"
"32","Tyler Boyd (CIN)","5","6","44","8.8","15","0","0","0","0","0","0","1","9.4","9.4","77.7%"
"33","Zay Jones (JAC)","5","5","40","8.0","22","1","0","0","0","0","0","1","9.0","9.0","55.4%"
"34","Mike Evans (TB)","5","11","40","8.0","13","0","0","0","0","0","0","1","9.0","9.0","98.7%"
"35","Michael Bandy (LAC)","5","8","26","5.2","11","0","0","0","0","0","0","1","7.6","7.6","0.1%"
"36","Dax Milne (WAS)","1","1","6","6.0","6","0","1","0","0","0","0","1","7.6","7.6","0.0%"
"37","Jakobi Meyers (NE)","5","6","42","8.4","17","0","0","1","2","0","1","1","7.4","7.4","72.7%"
"38","Tre'Quan Smith (NO)","3","4","29","9.7","13","0","0","0","0","0","0","1","5.9","5.9","0.6%"
"39","Trent Sherfield (MIA)","3","3","27","9.0","18","0","0","0","0","0","0","1","5.7","5.7","2.2%"
"40","Justin Watson (KC)","2","5","37","18.5","31","2","0","0","0","0","0","1","5.7","5.7","1.5%"
"41","Hunter Renfrow (LV)","3","4","26","8.7","14","0","0","0","0","0","0","1","5.6","5.6","26.4%"
"42","Marquez Callaway (NO)","3","5","24","8.0","12","0","0","0","0","0","0","1","5.4","5.4","0.5%"
"43","Samori Toure (GB)","2","4","34","17.0","32","2","0","0","0","0","0","1","5.4","5.4","0.1%"
"44","Allen Robinson II (LAR)","3","5","24","8.0","15","0","0","0","0","0","0","1","5.4","5.4","38.4%"
"45","Gabe Davis (BUF)","2","5","33","16.5","18","0","0","0","0","0","0","1","5.3","5.3","95.0%"
"46","Michael Pittman Jr. (IND)","3","6","22","7.3","10","0","0","0","0","0","0","1","5.2","5.2","96.4%"
"47","Trent Taylor (CIN)","2","2","14","7.0","9","0","0","3","18","0","0","1","5.2","5.2","0.1%"
"48","Julio Jones (TB)","2","5","28","14.0","19","0","0","0","0","0","0","1","4.8","4.8","19.7%"
"49","Kalif Raymond (DET)","3","3","17","5.7","9","0","0","0","0","0","0","1","4.7","4.7","2.9%"
"50","Quez Watkins (PHI)","2","2","25","12.5","23","1","0","0","0","0","0","1","4.5","4.5","1.4%"
"51","DJ Moore (CAR)","2","6","24","12.0","14","0","0","0","0","0","0","1","4.4","4.4","93.4%"
"52","Christian Watson (GB)","2","2","24","12.0","18","0","0","0","0","0","0","1","4.4","4.4","85.9%"
"53","Cedrick Wilson Jr. (MIA)","2","2","23","11.5","14","0","0","0","0","0","0","1","4.3","4.3","1.0%"
"54","James Proche II (BAL)","2","2","22","11.0","12","0","0","0","0","0","0","1","4.2","4.2","0.1%"
"55","DeVonta Smith (PHI)","2","2","22","11.0","22","1","0","0","0","0","0","1","4.2","4.2","92.7%"
"56","Kendrick Bourne (NE)","3","4","11","3.7","10","0","0","1","1","0","0","1","4.2","4.2","1.0%"
"57","Isaiah McKenzie (BUF)","2","3","12","6.0","9","0","0","1","9","0","0","1","4.1","4.1","33.4%"
"58","Olamide Zaccheaus (ATL)","2","2","19","9.5","15","0","0","0","0","0","0","1","3.9","3.9","0.8%"
"59","Mack Hollins (LV)","2","4","17","8.5","13","0","0","0","0","0","0","1","3.7","3.7","25.6%"
"60","Chase Claypool (CHI)","2","6","13","6.5","12","0","0","1","4","0","0","1","3.7","3.7","49.8%"
"61","Parris Campbell (IND)","2","5","15","7.5","11","0","0","1","1","0","0","1","3.6","3.6","36.9%"
"62","Trenton Irwin (CIN)","1","1","14","14.0","14","0","0","1","11","0","0","1","3.5","3.5","0.1%"
"63","Alec Pierce (IND)","1","2","23","23.0","23","1","0","0","0","0","0","1","3.3","3.3","11.8%"
"64","Drake London (ATL)","3","7","23","7.7","12","0","0","0","0","0","1","1","3.3","3.3","66.3%"
"65","Kadarius Toney (KC)","2","2","12","6.0","10","0","0","0","0","0","0","1","3.2","3.2","40.1%"
"66","Shi Smith (CAR)","1","2","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","0.1%"
"67","KhaDarel Hodge (ATL)","1","2","19","19.0","19","0","0","0","0","0","0","1","2.9","2.9","0.0%"
"68","Romeo Doubs (GB)","1","1","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","16.2%"
"69","DeSean Jackson (BAL)","1","2","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.9%"
"70","Tom Kennedy (DET)","1","4","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.1%"
"71","Demarcus Robinson (BAL)","1","4","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","11.9%"
"72","Marquez Valdes-Scantling (KC)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","47.4%"
"73","Dante Pettis (CHI)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.1%"
"74","Denzel Mims (NYJ)","1","4","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.1%"
"75","Cam Sims (WAS)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"76","Kevin White (NO)","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.0%"
"77","Sammy Watkins (GB)","1","5","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","2.5%"
"78","Zach Pascal (PHI)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.1%"
"79","Tyron Johnson (CIN)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"80","Jalen Camp (HOU)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"81","N'Keal Harry (CHI)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.1%"
"82","Jeff Smith (NYJ)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"83","Braxton Berrios (NYJ)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","1.0%"
"84","Devin Duvernay (BAL)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","39.6%"
"85","Tyquan Thornton (NE)","1","4","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.9%"
"86","Brandon Powell (LAR)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.3%"
"87","Greg Dortch (ARI)","1","1","0","0.0","0","0","0","1","3","0","0","1","1.3","1.3","4.0%"
"88","Breshad Perriman (TB)","1","2","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.2%"
"89","Robbie Anderson (ARI)","1","3","-4","-4.0","0","0","0","0","0","0","0","1","0.6","0.6","6.9%"
"90","Laviska Shenault Jr. (CAR)","0","1","0","0","0","0","0","2","6","0","0","1","0.6","0.6","0.9%"
"91","Kirk Merritt (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"92","Rashod Bateman (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.7%"
"93","Ja'Marr Chase (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"94","Jaylon Moore (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"95","Scotty Washington (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"96","Isaiah Zuber (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"97","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"99","Kendall Hinton (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.5%"
"100","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Nick Westbrook-Ikhine (TEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.2%"
"102","Easop Winston Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Van Jefferson (LAR)","0","5","0","0","0","0","0","0","0","0","0","1","0.0","0.0","25.0%"
"104","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Quintez Cephus (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"106","Isaiah Hodgins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"107","John Hightower (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Donovan Peoples-Jones (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","51.2%"
"109","K.J. Hamler (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"110","Brandon Aiyuk (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.2%"
"111","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Ja'Marcus Bradley (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Freddie Swain (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","K.J. Osborn (MIN)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.4%"
"117","Lawrence Cager (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"118","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Binjimen Victor (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"121","Jauan Jennings (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"122","Lynn Bowden Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"124","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Demetric Felton Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Marquez Stevenson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Amari Rodgers (HOU)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"128","Nico Collins (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.8%"
"129","Tutu Atwell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"130","Anthony Schwartz (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"131","Reggie Roberson Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Dazz Newsome (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Seth Williams (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Ihmir Smith-Marsette (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Elijah Moore (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.0%"
"136","Dyami Brown (WAS)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"137","Dez Fitzpatrick (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Jalen Reagor (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"139","Cameron Batson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Keith Kirkwood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Marquise Brown (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.3%"
"142","Malik Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Richie James Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"144","Daurice Fountain (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Keke Coutee (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"146","Javon Wims (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Equanimeous St. Brown (CHI)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"148","Auden Tate (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","D.J. Chark Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.3%"
"150","Antonio Callaway (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Michael Gallup (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65.8%"
"152","Ray-Ray McCloud (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.6%"
"153","Byron Pringle (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"154","Vyncint Smith (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Chris Lacy (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Russell Gage (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.6%"
"157","Deebo Samuel (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.2%"
"158","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"159","Jason Moore Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Alex Bachman (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Deonte Harty (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Trinity Benson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Steven Sims Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"166","CeeDee Lamb (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"167","Jerry Jeudy (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.0%"
"168","Gunner Olszewski (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"169","Davion Davis (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Travis Fulgham (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Andy Isabella (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Collin Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","KaVontae Turpin (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"174","Bryan Edwards (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"175","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Darius Slayton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54.4%"
"177","Quinton Bell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"180","Miles Boykin (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"181","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"183","KeeSean Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Diontae Johnson (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.5%"
"185","Preston Williams (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Antoine Wesley (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","David Sills V (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"188","Keelan Doss (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Tay Martin (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Skyy Moore (KC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","12.7%"
"192","Kyle Philips (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"193","Michael Woods II (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Emeka Emezie (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Jaquarii Roberson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Dontario Drummond (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Jalen Tolbert (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"198","Erik Ezukanma (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"199","Khalil Shakir (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"200","Calvin Austin III (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"201","Jameson Williams (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.6%"
"202","Bo Melton (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Velus Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"204","Braylon Sanders (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Kalil Pimpleton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Jalen Virgil (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"207","Stanley Berryhill III (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Kaylon Geiger Sr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Danny Gray (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"211","Jalen Nailor (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Deven Thompkins (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Thomas Hennigan (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Simi Fehoko (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Jacob Harris (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","David Bell (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"217","Jahan Dotson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.9%"
"218","C.J. Saunders (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Tim Jones (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Dillon Stoner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","DJ Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"222","Austin Trammell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Mike Strachan (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Blake Proehl (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Brandon Smith (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Tre Nixon (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Racey McMath (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Johnny Johnson III (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Ethan Fernea (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Dennis Houston (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Mike Harley Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Kendric Pryor (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Kwamie Lassiter II (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Dre Miller (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Irvin Charles (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Rodney Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Kaden Davis (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Lance McCutcheon (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Raleigh Webb (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Shemar Bridges (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Rashid Shaheed (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.8%"
"242","Josh Ali (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Daylen Baldwin (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Isaiah Weston (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Gerrit Prince (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Britain Covey (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"248","Brandon Johnson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Jared Bernhardt (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Chris Pierce Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Kyric McGowan (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Stone Smartt (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Ra'Shaun Henry (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Derek Wright (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Dareke Young (SEA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"256","Montrell Washington (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"257","Devon Allen (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Wan'Dale Robinson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"259","George Pickens (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","69.5%"
"260","Treylon Burks (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50.2%"
"261","Kevin Austin Jr. (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
