"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"18","Michael Thomas (NO)","6","9","65","10.8","13","0","1","0","0","0","0","1","18.5","18.5","27.2%"
"19","Jakobi Meyers (NE)","9","13","95","10.6","24","1","0","0","0","0","0","1","18.5","18.5","72.7%"
"20","Jahan Dotson (WAS)","4","5","59","14.8","40","3","1","0","0","0","0","1","17.9","17.9","20.9%"
"21","Corey Davis (NYJ)","2","4","83","41.5","66","4","1","0","0","0","0","1","16.3","16.3","20.6%"
"22","Greg Dortch (ARI)","4","4","55","13.8","29","1","1","0","0","0","0","1","15.5","15.5","4.0%"
"23","Allen Robinson II (LAR)","4","5","53","13.3","29","1","1","0","0","0","0","1","15.3","15.3","38.4%"
"24","CeeDee Lamb (DAL)","7","11","75","10.7","24","1","0","1","6","0","0","1","15.1","15.1","99.9%"
"25","DeVonta Smith (PHI)","7","7","80","11.4","19","0","0","0","0","0","0","1","15.0","15.0","92.7%"
"26","Quez Watkins (PHI)","2","2","69","34.5","53","4","1","0","0","0","0","1","14.9","14.9","1.4%"
"27","Deebo Samuel (SF)","5","6","44","8.8","15","0","0","4","53","0","0","1","14.7","14.7","99.2%"
"28","Diontae Johnson (PIT)","6","10","57","9.5","17","0","0","0","0","0","0","1","13.7","13.7","84.5%"
"29","Breshad Perriman (TB)","3","5","45","15.0","28","1","1","0","0","0","0","1","13.5","13.5","0.2%"
"30","DJ Moore (CAR)","3","6","43","14.3","29","1","1","0","0","0","0","1","13.3","13.3","93.4%"
"31","Ashton Dulin (IND)","5","7","79","15.8","39","2","0","1","3","0","0","1","13.2","13.2","0.1%"
"32","Justin Watson (KC)","2","2","50","25.0","41","3","1","0","0","0","0","1","13.0","13.0","1.5%"
"33","Joshua Palmer (LAC)","4","8","30","7.5","10","0","1","0","0","0","0","1","13.0","13.0","74.3%"
"34","Marquise Brown (ARI)","6","11","68","11.3","24","1","0","0","0","0","0","1","12.8","12.8","89.3%"
"35","Josh Reynolds (DET)","3","3","38","12.7","23","1","1","0","0","0","0","1","12.8","12.8","6.4%"
"36","Sammy Watkins (GB)","3","4","93","31.0","55","5","0","0","0","0","0","1","12.3","12.3","2.5%"
"37","Devin Duvernay (BAL)","2","2","42","21.0","26","1","0","0","0","0","0","1","12.2","12.2","39.6%"
"38","Terry McLaurin (WAS)","4","8","75","18.8","35","2","0","1","7","0","0","1","12.2","12.2","97.5%"
"39","A.J. Brown (PHI)","5","8","69","13.8","23","1","0","0","0","0","0","1","11.9","11.9","99.9%"
"40","Mack Hollins (LV)","5","8","66","13.2","23","2","0","0","0","0","0","1","11.6","11.6","25.6%"
"41","Brandon Aiyuk (SF)","5","8","63","12.6","25","1","0","0","0","0","0","1","11.3","11.3","91.2%"
"42","Chris Olave (NO)","5","13","80","16.0","51","4","0","0","0","0","1","1","11.0","11.0","93.2%"
"43","Hunter Renfrow (LV)","7","10","59","8.4","20","1","0","0","0","0","1","1","10.9","10.9","26.4%"
"44","Justin Jefferson (MIN)","6","12","48","8.0","11","0","0","0","0","0","0","1","10.8","10.8","100.0%"
"45","Ja'Marr Chase (CIN)","5","9","54","10.8","17","0","0","1","4","0","0","1","10.8","10.8","99.9%"
"46","Olamide Zaccheaus (ATL)","2","2","21","10.5","11","0","1","0","0","0","0","1","10.1","10.1","0.8%"
"47","Richie James Jr. (NYG)","5","6","51","10.2","15","0","0","0","0","0","0","1","10.1","10.1","6.0%"
"48","Nico Collins (HOU)","4","9","58","14.5","29","2","0","0","0","0","0","1","9.8","9.8","23.8%"
"49","Brandin Cooks (HOU)","4","10","54","13.5","25","2","0","0","0","0","0","1","9.4","9.4","66.9%"
"50","Sterling Shepard (NYG)","6","10","34","5.7","12","0","0","0","0","0","0","1","9.4","9.4","1.3%"
"51","Allen Lazard (GB)","2","3","13","6.5","8","0","1","0","0","0","0","1","9.3","9.3","84.3%"
"52","Adam Thielen (MIN)","4","7","52","13.0","19","0","0","0","0","0","0","1","9.2","9.2","90.1%"
"53","Davante Adams (LV)","2","7","12","6.0","11","0","1","0","0","0","0","1","9.2","9.2","100.0%"
"54","Mike Evans (TB)","3","4","61","20.3","41","3","0","0","0","0","0","1","9.1","9.1","98.7%"
"55","Treylon Burks (TEN)","4","6","47","11.8","16","0","0","0","0","0","0","1","8.7","8.7","50.2%"
"56","DeAndre Carter (LAC)","3","3","55","18.3","35","2","0","0","0","0","0","1","8.5","8.5","16.6%"
"57","Demarcus Robinson (BAL)","1","2","12","12.0","12","0","1","0","0","0","0","1","8.2","8.2","11.9%"
"58","Robert Woods (TEN)","4","5","39","9.8","17","0","0","0","0","0","0","1","7.9","7.9","44.3%"
"59","Russell Gage (TB)","5","6","28","5.6","10","0","0","0","0","0","0","1","7.8","7.8","17.6%"
"60","KhaDarel Hodge (ATL)","2","3","57","28.5","39","2","0","0","0","0","0","1","7.7","7.7","0.0%"
"61","Mecole Hardman (KC)","3","4","49","16.3","30","2","0","1","-4","0","0","1","7.5","7.5","27.3%"
"62","DK Metcalf (SEA)","4","6","35","8.8","12","0","0","0","0","0","0","1","7.5","7.5","97.8%"
"63","Scotty Miller (TB)","3","8","34","11.3","23","1","0","1","8","0","0","1","7.2","7.2","0.1%"
"64","River Cracraft (MIA)","1","2","2","2.0","2","0","1","0","0","0","0","1","7.2","7.2","0.0%"
"65","Jake Kumerow (BUF)","2","3","50","25.0","39","2","0","0","0","0","0","1","7.0","7.0","0.1%"
"66","David Sills V (NYG)","3","4","37","12.3","24","1","0","0","0","0","0","1","6.7","6.7","0.1%"
"67","Randall Cobb (GB)","3","3","37","12.3","20","1","0","0","0","0","0","1","6.7","6.7","5.8%"
"68","Chase Claypool (CHI)","4","6","26","6.5","11","0","0","0","0","0","0","1","6.6","6.6","49.8%"
"69","A.J. Green (ARI)","3","7","16","5.3","10","0","0","0","0","0","0","1","6.6","6.6","1.7%"
"70","Jarvis Landry (NO)","4","5","25","6.3","10","0","0","0","0","0","0","1","6.5","6.5","22.3%"
"71","Elijah Moore (NYJ)","3","5","41","13.7","18","0","0","1","-6","0","0","1","6.5","6.5","30.0%"
"72","Marvin Jones Jr. (JAC)","3","5","33","11.0","13","0","0","0","0","0","0","1","6.3","6.3","13.8%"
"73","Equanimeous St. Brown (CHI)","2","4","39","19.5","30","2","0","0","0","0","0","1","5.9","5.9","0.2%"
"74","Tyler Boyd (CIN)","2","2","17","8.5","16","0","0","0","0","0","0","1","5.7","5.7","77.7%"
"75","Isaiah McKenzie (BUF)","2","3","37","18.5","28","1","0","0","0","0","0","1","5.7","5.7","33.4%"
"76","Zay Jones (JAC)","3","4","23","7.7","10","0","0","0","0","0","0","1","5.3","5.3","55.4%"
"77","Tyrie Cleveland (DEN)","2","3","28","14.0","16","0","0","0","0","0","0","1","4.8","4.8","0.0%"
"78","Romeo Doubs (GB)","2","3","27","13.5","20","1","0","0","0","0","0","1","4.7","4.7","16.2%"
"79","K.J. Osborn (MIN)","2","2","25","12.5","15","0","0","0","0","0","0","1","4.5","4.5","3.4%"
"80","Dezmon Patmon (IND)","2","6","24","12.0","17","0","0","0","0","0","0","1","4.4","4.4","0.0%"
"81","Robbie Anderson (ARI)","3","5","32","10.7","19","0","0","0","0","0","1","1","4.2","4.2","6.9%"
"82","JuJu Smith-Schuster (KC)","3","3","10","3.3","4","0","0","0","0","0","0","1","4.0","4.0","92.7%"
"83","Christian Watson (GB)","3","3","9","3.0","9","0","0","0","0","0","0","1","3.9","3.9","85.9%"
"84","Kendrick Bourne (NE)","2","3","16","8.0","10","0","0","0","0","0","0","1","3.6","3.6","1.0%"
"85","Ben Skowronek (LAR)","2","3","16","8.0","8","0","0","0","0","0","0","1","3.6","3.6","2.8%"
"86","Jalen Reagor (MIN)","1","2","7","7.0","7","0","0","1","17","0","0","1","3.4","3.4","0.1%"
"87","Chris Moore (HOU)","2","4","14","7.0","9","0","0","0","0","0","0","1","3.4","3.4","1.9%"
"88","Zach Pascal (PHI)","2","2","14","7.0","8","0","0","0","0","0","0","1","3.4","3.4","0.1%"
"89","George Pickens (PIT)","1","2","23","23.0","23","1","0","0","0","0","0","1","3.3","3.3","69.5%"
"90","Mike Strachan (IND)","1","3","23","23.0","23","1","0","0","0","0","0","1","3.3","3.3","0.0%"
"91","Marquez Valdes-Scantling (KC)","2","7","13","6.5","7","0","0","0","0","0","0","1","3.3","3.3","47.4%"
"92","Andre Baccellia (ARI)","2","2","12","6.0","11","0","0","0","0","0","0","1","3.2","3.2","0.0%"
"93","Kendall Hinton (DEN)","1","1","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","4.5%"
"94","Trent Sherfield (MIA)","2","2","9","4.5","12","0","0","0","0","0","0","1","2.9","2.9","2.2%"
"95","Jeff Smith (NYJ)","1","1","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.0%"
"96","Ray-Ray McCloud (SF)","1","2","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","0.6%"
"97","Jamison Crowder (BUF)","1","2","16","16.0","16","0","0","0","0","0","0","1","2.6","2.6","1.3%"
"98","Nick Westbrook-Ikhine (TEN)","1","4","13","13.0","13","0","0","0","0","0","0","1","2.3","2.3","3.2%"
"99","Braxton Berrios (NYJ)","0","0","0","0","0","0","0","2","22","0","0","1","2.2","2.2","1.0%"
"100","Jerry Jeudy (DEN)","1","3","11","11.0","11","0","0","1","1","0","0","1","2.2","2.2","87.0%"
"101","Lil'Jordan Humphrey (FA)","1","2","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.0%"
"102","Kadarius Toney (KC)","2","3","0","0.0","2","0","0","0","0","0","0","1","2.0","2.0","40.1%"
"103","Montrell Washington (DEN)","0","1","0","0","0","0","0","1","19","0","0","1","1.9","1.9","0.2%"
"104","Tylan Wallace (BAL)","1","2","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"105","Deonte Harty (NO)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.0%"
"106","David Bell (CLE)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.7%"
"107","Dax Milne (WAS)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"108","Dee Eskridge (SEA)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.3%"
"109","Jauan Jennings (SF)","1","2","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.7%"
"110","Bryan Edwards (KC)","1","2","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.2%"
"111","Shi Smith (CAR)","1","6","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","0.1%"
"112","Darnell Mooney (CHI)","1","2","-4","-4.0","0","0","0","0","0","0","0","1","0.6","0.6","39.6%"
"113","KaVontae Turpin (DAL)","0","0","0","0","0","0","0","1","3","0","0","1","0.3","0.3","0.2%"
"114","Jamal Agnew (JAC)","0","1","0","0","0","0","0","2","1","0","0","1","0.1","0.1","0.4%"
"115","Kirk Merritt (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Rondale Moore (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49.0%"
"119","Jaylon Moore (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Scotty Washington (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Isaiah Zuber (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"123","Ja'Marcus Bradley (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Easop Winston Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Van Jefferson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.0%"
"126","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Gabe Davis (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.0%"
"128","Quintez Cephus (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"129","Isaiah Hodgins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"130","James Proche II (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"131","Marquez Callaway (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"132","Freddie Swain (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Lawrence Cager (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"135","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Binjimen Victor (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Lynn Bowden Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Marquez Stevenson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Amari Rodgers (HOU)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"140","Tutu Atwell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"141","Anthony Schwartz (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"142","Reggie Roberson Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"143","Dazz Newsome (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Dez Fitzpatrick (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Seth Williams (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Ihmir Smith-Marsette (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"147","Dyami Brown (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"148","Demetric Felton Jr. (CLE)","1","1","3","3.0","3","0","0","1","-4","0","0","1","0.0","0.0","0.0%"
"149","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Denzel Mims (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"151","Cam Sims (WAS)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"152","Cameron Batson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Malik Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","N'Keal Harry (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"155","Keith Kirkwood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Auden Tate (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Daurice Fountain (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Keke Coutee (IND)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"159","Javon Wims (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","D.J. Chark Jr. (DET)","0","4","0","0","0","0","0","0","0","0","0","1","0.0","0.0","31.3%"
"161","Antonio Callaway (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Dante Pettis (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"163","Chris Lacy (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Byron Pringle (CHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"165","Vyncint Smith (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","John Hightower (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Steven Sims Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"168","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"169","Jason Moore Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Alex Bachman (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Trinity Benson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Tyron Johnson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Donovan Peoples-Jones (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","51.2%"
"175","Michael Pittman Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.4%"
"176","K.J. Hamler (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"177","Laviska Shenault Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"178","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"179","Collin Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Davion Davis (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Travis Fulgham (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Parris Campbell (IND)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","36.9%"
"183","Andy Isabella (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"187","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Darius Slayton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","54.4%"
"189","Quinton Bell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Miles Boykin (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"192","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","KeeSean Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Preston Williams (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Antoine Wesley (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Keelan Doss (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Tay Martin (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Skyy Moore (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","12.7%"
"200","Michael Woods II (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Samori Toure (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"202","Emeka Emezie (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Jaquarii Roberson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"204","Dontario Drummond (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"205","Alec Pierce (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.8%"
"206","Jalen Tolbert (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"207","Erik Ezukanma (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"208","Khalil Shakir (BUF)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"209","Calvin Austin III (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"210","Jameson Williams (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.6%"
"211","Bo Melton (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Velus Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"213","Braylon Sanders (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Kalil Pimpleton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Jalen Virgil (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"216","Stanley Berryhill III (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Kaylon Geiger Sr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Danny Gray (SF)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"220","Jalen Nailor (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Deven Thompkins (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Thomas Hennigan (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Jacob Harris (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Terrace Marshall Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.0%"
"225","Simi Fehoko (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"226","Austin Trammell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Racey McMath (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Michael Bandy (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"229","C.J. Saunders (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Tim Jones (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Dillon Stoner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","DJ Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Jalen Camp (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Blake Proehl (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Brandon Smith (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Tre Nixon (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Johnny Johnson III (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Ethan Fernea (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Dennis Houston (DAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"240","Mike Harley Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Kendric Pryor (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Kwamie Lassiter II (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Dre Miller (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Rodney Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Kaden Davis (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Lance McCutcheon (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Raleigh Webb (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"248","Shemar Bridges (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Irvin Charles (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Josh Ali (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Daylen Baldwin (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Rashid Shaheed (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"254","Isaiah Weston (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Gerrit Prince (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Britain Covey (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"257","Brandon Johnson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Jared Bernhardt (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
