"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"81","Kendall Hinton (DEN)","1","1","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","4.5%"
"82","Cam Sims (WAS)","1","2","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.0%"
"83","DK Metcalf (SEA)","1","2","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","97.8%"
"84","DJ Turner (LV)","0","0","0","0","0","0","0","3","20","0","0","1","2.0","2.0","0.0%"
"85","Drake London (ATL)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","66.3%"
"86","Josh Reynolds (DET)","1","2","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","6.4%"
"87","Laviska Shenault Jr. (CAR)","1","1","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.9%"
"88","Tim Jones (JAC)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.0%"
"89","David Bell (CLE)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.7%"
"90","Jason Moore Jr. (LAC)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"91","Amari Rodgers (HOU)","2","3","14","7.0","11","0","0","0","0","0","1","1","1.4","1.4","0.1%"
"92","Samori Toure (GB)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"93","Denzel Mims (NYJ)","1","2","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"94","Amon-Ra St. Brown (DET)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","99.1%"
"95","Dax Milne (WAS)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.0%"
"96","Mason Kinsey (TEN)","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"97","Richie James Jr. (NYG)","1","2","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","6.0%"
"98","Jaelon Darden (CLE)","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"99","Michael Bandy (LAC)","1","6","-5","-5.0","0","0","0","0","0","0","0","1","0.5","0.5","0.1%"
"100","Dee Eskridge (SEA)","0","1","0","0","0","0","0","1","4","0","0","1","0.4","0.4","0.3%"
"101","KaVontae Turpin (DAL)","0","0","0","0","0","0","0","1","3","0","0","1","0.3","0.3","0.2%"
"102","Montrell Washington (DEN)","0","0","0","0","0","0","0","1","2","0","0","1","0.2","0.2","0.2%"
"103","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"105","Isaiah Zuber (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Jaylon Moore (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Scotty Washington (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Easop Winston Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Van Jefferson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25.0%"
"111","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Gabe Davis (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","95.0%"
"113","Quintez Cephus (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"114","Isaiah Hodgins (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.7%"
"115","James Proche II (BAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"116","John Hightower (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","K.J. Osborn (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3.4%"
"118","Kirk Merritt (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Nick Westbrook-Ikhine (TEN)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","3.2%"
"120","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Ja'Marcus Bradley (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Freddie Swain (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Quez Watkins (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.4%"
"124","Lynn Bowden Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Lawrence Cager (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"126","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Binjimen Victor (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Dez Fitzpatrick (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Demetric Felton Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Elijah Moore (NYJ)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","30.0%"
"135","Dyami Brown (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"136","Anthony Schwartz (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"137","Marquez Stevenson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Shi Smith (CAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"139","Tutu Atwell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"140","Reggie Roberson Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Dazz Newsome (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Kadarius Toney (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.1%"
"143","Seth Williams (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Ihmir Smith-Marsette (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Justin Jefferson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","100.0%"
"146","Cameron Batson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Keith Kirkwood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Malik Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"150","Marquise Brown (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.3%"
"151","Daurice Fountain (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Keke Coutee (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Javon Wims (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"154","Auden Tate (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","D.J. Chark Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.3%"
"156","Antonio Callaway (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Cedrick Wilson Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"158","Michael Gallup (DAL)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","65.8%"
"159","Calvin Ridley (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6%"
"160","Brandon Powell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"161","Byron Pringle (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"162","Vyncint Smith (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Chris Lacy (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","A.J. Brown (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"165","DeVonta Smith (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","92.7%"
"166","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"167","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"168","Alex Bachman (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Deonte Harty (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Trinity Benson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Tyron Johnson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Jeff Smith (NYJ)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"173","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Jalen Reagor (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"175","Gunner Olszewski (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"176","Steven Sims Jr. (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"177","Travis Fulgham (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Andy Isabella (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Davion Davis (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Collin Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Miles Boykin (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"182","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"183","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"184","Quinton Bell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"187","Bryan Edwards (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"188","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","KeeSean Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Preston Williams (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Antoine Wesley (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","Keelan Doss (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"194","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Kyle Philips (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"196","Michael Woods II (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Christian Watson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85.9%"
"198","Emeka Emezie (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Jaquarii Roberson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Bo Melton (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Dontario Drummond (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Romeo Doubs (GB)","0","4","0","0","0","0","0","0","0","0","0","1","0.0","0.0","16.2%"
"203","Jalen Tolbert (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"204","Erik Ezukanma (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"205","Khalil Shakir (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.3%"
"206","Calvin Austin III (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"207","Jameson Williams (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.6%"
"208","Tay Martin (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Kaylon Geiger Sr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Kalil Pimpleton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Jalen Virgil (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"212","Stanley Berryhill III (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Velus Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"215","Danny Gray (SF)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"216","Jalen Nailor (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Deven Thompkins (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Thomas Hennigan (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Johnny Johnson III (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Simi Fehoko (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Jacob Harris (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Jahan Dotson (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.9%"
"223","C.J. Saunders (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Dillon Stoner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Mike Strachan (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Austin Trammell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Blake Proehl (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Brandon Smith (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Tre Nixon (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Jalen Camp (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Racey McMath (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Braylon Sanders (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Ethan Fernea (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Dennis Houston (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Mike Harley Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Kendric Pryor (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Kwamie Lassiter II (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Dre Miller (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Rodney Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Kaden Davis (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Lance McCutcheon (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Raleigh Webb (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Shemar Bridges (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Irvin Charles (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Josh Ali (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Daylen Baldwin (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Isaiah Weston (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Gerrit Prince (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Britain Covey (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Brandon Johnson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Jared Bernhardt (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Chris Pierce Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Kyric McGowan (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Stone Smartt (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Ra'Shaun Henry (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Derek Wright (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Dareke Young (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Devon Allen (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Treylon Burks (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","50.2%"
