"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"45","Darnell Mooney (CHI)","4","4","57","14.3","22","1","0","0","0","0","0","1","9.7","9.7","39.6%"
"46","Isaiah McKenzie (BUF)","4","4","37","9.3","15","0","0","1","18","0","0","1","9.5","9.5","33.4%"
"47","A.J. Green (ARI)","2","2","10","5.0","6","0","1","0","0","0","0","1","9.0","9.0","1.7%"
"48","Lawrence Cager (NYG)","2","2","9","4.5","9","0","1","0","0","0","0","1","8.9","8.9","0.1%"
"49","Damiere Byrd (ATL)","3","4","58","19.3","21","1","0","0","0","0","0","1","8.8","8.8","0.1%"
"50","Allen Robinson II (LAR)","4","6","44","11.0","14","0","0","0","0","0","0","1","8.4","8.4","38.4%"
"51","Brandin Cooks (HOU)","4","7","37","9.3","25","1","0","1","5","0","0","1","8.2","8.2","66.9%"
"52","Jauan Jennings (SF)","4","4","40","10.0","12","0","0","0","0","0","0","1","8.0","8.0","0.7%"
"53","Kalif Raymond (DET)","3","3","47","15.7","21","2","0","0","0","0","0","1","7.7","7.7","2.9%"
"54","K.J. Osborn (MIN)","4","11","35","8.8","20","1","0","1","2","0","0","1","7.7","7.7","3.4%"
"55","Sammy Watkins (GB)","3","3","47","15.7","23","1","0","0","0","0","0","1","7.7","7.7","2.5%"
"56","Michael Gallup (DAL)","4","7","35","8.8","23","1","0","0","0","0","0","1","7.5","7.5","65.8%"
"57","Allen Lazard (GB)","3","4","45","15.0","36","2","0","0","0","0","0","1","7.5","7.5","84.3%"
"58","Joshua Palmer (LAC)","3","8","44","14.7","25","1","0","0","0","0","0","1","7.4","7.4","74.3%"
"59","Deebo Samuel (SF)","2","6","24","12.0","16","0","0","4","27","0","0","1","7.1","7.1","99.2%"
"60","Chris Olave (NO)","3","5","40","13.3","14","0","0","0","0","0","0","1","7.0","7.0","93.2%"
"61","DJ Moore (CAR)","4","6","29","7.3","20","1","0","0","0","0","0","1","6.9","6.9","93.4%"
"62","Jarvis Landry (NO)","3","6","37","12.3","17","0","0","0","0","0","0","1","6.7","6.7","22.3%"
"63","Amari Cooper (CLE)","3","3","32","10.7","12","0","0","0","0","0","0","1","6.2","6.2","96.2%"
"64","Isaiah Hodgins (NYG)","2","2","41","20.5","26","1","0","0","0","0","0","1","6.1","6.1","0.7%"
"65","Curtis Samuel (WAS)","2","4","28","14.0","23","1","0","4","12","0","0","1","6.0","6.0","61.8%"
"66","Olamide Zaccheaus (ATL)","2","4","34","17.0","28","1","0","0","0","0","0","1","5.4","5.4","0.8%"
"67","Tom Kennedy (DET)","1","2","44","44.0","44","3","0","0","0","0","0","1","5.4","5.4","0.1%"
"68","David Bell (CLE)","3","5","24","8.0","13","0","0","0","0","0","0","1","5.4","5.4","0.7%"
"69","Treylon Burks (TEN)","3","6","24","8.0","15","0","0","0","0","0","0","1","5.4","5.4","50.2%"
"70","JuJu Smith-Schuster (KC)","2","4","33","16.5","25","1","0","0","0","0","0","1","5.3","5.3","92.7%"
"71","Terrace Marshall Jr. (CAR)","1","2","43","43.0","43","3","0","0","0","0","0","1","5.3","5.3","8.0%"
"72","Scotty Miller (TB)","2","2","25","12.5","22","1","0","0","0","0","0","1","4.5","4.5","0.1%"
"73","Marvin Jones Jr. (JAC)","1","3","33","33.0","33","2","0","0","0","0","0","1","4.3","4.3","13.8%"
"74","Ray-Ray McCloud (SF)","1","1","33","33.0","33","2","0","0","0","0","0","1","4.3","4.3","0.6%"
"75","Phillip Dorsett II (HOU)","2","4","22","11.0","18","0","0","0","0","0","0","1","4.2","4.2","0.7%"
"76","Mack Hollins (LV)","2","6","18","9.0","12","0","0","1","0","0","0","1","3.8","3.8","25.6%"
"77","Wan'Dale Robinson (NYG)","2","2","20","10.0","11","0","0","1","-5","0","0","1","3.5","3.5","6.0%"
"78","Ben Skowronek (LAR)","2","7","14","7.0","8","0","0","0","0","0","0","1","3.4","3.4","2.8%"
"79","Jamal Agnew (JAC)","3","4","4","1.3","6","0","0","0","0","0","0","1","3.4","3.4","0.4%"
"80","Robert Woods (TEN)","2","7","10","5.0","6","0","0","0","0","0","0","1","3.0","3.0","44.3%"
"81","Cooper Kupp (LAR)","3","5","-1","-0.3","2","0","0","0","0","0","0","1","2.9","2.9","87.0%"
"82","Steven Sims Jr. (PIT)","1","2","15","15.0","15","0","0","2","2","0","0","1","2.7","2.7","0.3%"
"83","Dante Pettis (CHI)","1","1","9","9.0","9","0","0","1","8","0","0","1","2.7","2.7","0.1%"
"84","Shi Smith (CAR)","1","1","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","0.1%"
"85","Dyami Brown (WAS)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.1%"
"86","Jahan Dotson (WAS)","1","1","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","20.9%"
"87","Rashid Shaheed (NO)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.8%"
"88","Byron Pringle (CHI)","1","2","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.2%"
"89","Justin Watson (KC)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","1.5%"
"90","Zach Pascal (PHI)","1","2","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.1%"
"91","KaVontae Turpin (DAL)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.2%"
"92","Chase Claypool (CHI)","1","2","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","49.8%"
"93","A.J. Brown (PHI)","1","4","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","99.9%"
"94","Cedrick Wilson Jr. (MIA)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","1.0%"
"95","Skyy Moore (KC)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","12.7%"
"96","Khalil Shakir (BUF)","1","2","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.3%"
"97","Gunner Olszewski (PIT)","1","1","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","0.1%"
"98","Noah Brown (DAL)","1","4","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","1.8%"
"99","Anthony Schwartz (CLE)","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.1%"
"100","Keke Coutee (IND)","1","1","20","20.0","20","1","0","0","0","0","1","1","1.0","1.0","0.0%"
"101","Equanimeous St. Brown (CHI)","0","0","0","0","0","0","0","2","9","0","0","1","0.9","0.9","0.2%"
"102","Brandon Powell (LAR)","0","1","0","0","0","0","0","1","7","0","0","1","0.7","0.7","0.3%"
"103","Braxton Berrios (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0%"
"104","Demetric Felton Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Antonio Callaway (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"106","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"109","Javon Wims (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"110","Tyrie Cleveland (DEN)","0","3","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"111","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"112","Binjimen Victor (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"113","Freddie Swain (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"114","Lynn Bowden Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Marquez Callaway (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"116","Easop Winston Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Auden Tate (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Ja'Marcus Bradley (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","D.J. Chark Jr. (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.3%"
"121","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Scotty Washington (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Isaiah Zuber (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"127","Rashod Bateman (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.7%"
"128","Ja'Marr Chase (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.9%"
"129","Kirk Merritt (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Richie James Jr. (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.0%"
"131","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Jaylon Moore (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Dazz Newsome (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Dez Fitzpatrick (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"135","Marquez Stevenson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Tutu Atwell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"137","Reggie Roberson Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Seth Williams (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Ihmir Smith-Marsette (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Elijah Moore (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30.0%"
"141","Tre'Quan Smith (NO)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"142","K.J. Hamler (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"143","Marquise Brown (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.3%"
"144","N'Keal Harry (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"145","Collin Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Malik Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Vyncint Smith (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Andy Isabella (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Travis Fulgham (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Hunter Renfrow (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.4%"
"151","Cameron Batson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"152","Keith Kirkwood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","Cam Sims (WAS)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"154","Davion Davis (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"156","Jason Moore Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"158","Alex Bachman (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Daurice Fountain (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Quintez Cephus (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"161","James Proche II (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"162","Denzel Mims (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"163","John Hightower (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Devin Duvernay (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.6%"
"165","Jalen Reagor (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"166","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.7%"
"167","Jerry Jeudy (DEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","87.0%"
"168","Deonte Harty (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Russell Gage (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.6%"
"170","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"172","Miles Boykin (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"173","Bryan Edwards (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"174","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"175","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","KeeSean Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Preston Williams (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Antoine Wesley (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Jakobi Meyers (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.7%"
"181","Chris Lacy (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Mecole Hardman (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.3%"
"183","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.0%"
"184","David Sills V (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"185","Keelan Doss (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","Quinton Bell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Trinity Benson (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Tyron Johnson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"191","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"192","Trenton Irwin (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"193","Kyle Philips (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"194","Michael Woods II (CLE)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"195","Samori Toure (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"196","Emeka Emezie (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Jaquarii Roberson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"198","Bo Melton (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"199","Dontario Drummond (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Romeo Doubs (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.2%"
"201","Alec Pierce (IND)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","11.8%"
"202","Jalen Tolbert (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","2.5%"
"203","Erik Ezukanma (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"204","Calvin Austin III (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"205","Jameson Williams (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.6%"
"206","Tay Martin (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Kaylon Geiger Sr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"208","Braylon Sanders (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Kalil Pimpleton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Stanley Berryhill III (DET)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"211","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Velus Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"213","Danny Gray (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"214","Jalen Nailor (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"215","Deven Thompkins (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"216","Thomas Hennigan (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Jacob Harris (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Simi Fehoko (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Racey McMath (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Austin Trammell (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Jalen Camp (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Michael Bandy (LAC)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"223","C.J. Saunders (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Tim Jones (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Dillon Stoner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","DJ Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"227","Tre Nixon (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Mike Strachan (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Blake Proehl (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Brandon Smith (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Johnny Johnson III (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Ethan Fernea (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Dennis Houston (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Mike Harley Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Kendric Pryor (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Kwamie Lassiter II (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Dre Miller (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Rodney Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Kaden Davis (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Lance McCutcheon (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Raleigh Webb (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Shemar Bridges (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Irvin Charles (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Josh Ali (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Daylen Baldwin (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Isaiah Weston (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Gerrit Prince (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Britain Covey (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"250","Brandon Johnson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Jared Bernhardt (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Chris Pierce Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Kyric McGowan (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Stone Smartt (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Ra'Shaun Henry (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Derek Wright (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Dareke Young (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Montrell Washington (DEN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"259","Devon Allen (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Calvin Ridley (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.6%"
