"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"45","Treylon Burks (TEN)","1","1","25","25.0","25","1","1","0","0","0","0","1","9.5","9.5","50.2%"
"46","Gabe Davis (BUF)","2","7","15","7.5","8","0","1","0","0","0","0","1","9.5","9.5","95.0%"
"47","Isaiah McKenzie (BUF)","5","5","44","8.8","17","0","0","0","0","0","0","1","9.4","9.4","33.4%"
"48","Marquez Valdes-Scantling (KC)","2","6","71","35.5","42","4","0","0","0","0","0","1","9.1","9.1","47.4%"
"49","Tutu Atwell (LAR)","2","5","48","24.0","30","2","0","4","23","0","0","1","9.1","9.1","0.5%"
"50","Quez Watkins (PHI)","5","6","37","7.4","16","0","0","0","0","0","0","1","8.7","8.7","1.4%"
"51","Mack Hollins (LV)","5","9","35","7.0","14","0","0","0","0","0","0","1","8.5","8.5","25.6%"
"52","Parris Campbell (IND)","4","5","43","10.8","13","0","0","1","2","0","0","1","8.5","8.5","36.9%"
"53","Ashton Dulin (IND)","1","2","14","14.0","14","0","1","0","0","0","0","1","8.4","8.4","0.1%"
"54","Amari Cooper (CLE)","4","9","40","10.0","13","0","0","0","0","0","0","1","8.0","8.0","96.2%"
"55","Chris Moore (HOU)","3","3","46","15.3","39","2","0","0","0","0","0","1","7.6","7.6","1.9%"
"56","JuJu Smith-Schuster (KC)","3","4","35","11.7","18","0","0","0","0","0","0","1","6.5","6.5","92.7%"
"57","Van Jefferson (LAR)","2","4","39","19.5","23","1","0","0","0","0","0","1","5.9","5.9","25.0%"
"58","N'Keal Harry (CHI)","1","1","49","49.0","49","3","0","0","0","0","0","1","5.9","5.9","0.1%"
"59","Chase Claypool (CHI)","5","6","28","5.6","15","0","0","0","0","0","1","1","5.8","5.8","49.8%"
"60","Julio Jones (TB)","3","6","28","9.3","15","0","0","0","0","0","0","1","5.8","5.8","19.7%"
"61","Jalen Reagor (MIN)","1","1","38","38.0","38","2","0","1","8","0","0","1","5.6","5.6","0.1%"
"62","Jauan Jennings (SF)","2","4","34","17.0","19","0","0","0","0","0","0","1","5.4","5.4","0.7%"
"63","Jakobi Meyers (NE)","3","5","22","7.3","9","0","0","0","0","0","0","1","5.2","5.2","72.7%"
"64","Tyquan Thornton (NE)","2","3","31","15.5","19","0","0","0","0","0","0","1","5.1","5.1","0.9%"
"65","Ben Skowronek (LAR)","2","3","30","15.0","22","1","0","0","0","0","0","1","5.0","5.0","2.8%"
"66","Richie James Jr. (NYG)","3","3","20","6.7","14","0","0","0","0","0","0","1","5.0","5.0","6.0%"
"67","Josh Reynolds (DET)","3","4","19","6.3","8","0","0","0","0","0","0","1","4.9","4.9","6.4%"
"68","River Cracraft (MIA)","2","3","29","14.5","18","0","0","0","0","0","0","1","4.9","4.9","0.0%"
"69","Adam Thielen (MIN)","2","6","27","13.5","25","1","0","0","0","0","0","1","4.7","4.7","90.1%"
"70","Jamal Agnew (JAC)","0","1","0","0","0","0","0","1","3","0","0","1","4.3","4.3","0.4%"
"71","Phillip Dorsett II (HOU)","2","3","18","9.0","11","0","0","0","0","0","0","1","3.8","3.8","0.7%"
"72","Nelson Agholor (NE)","2","3","17","8.5","11","0","0","0","0","0","0","1","3.7","3.7","1.8%"
"73","K.J. Osborn (MIN)","2","3","17","8.5","10","0","0","0","0","0","0","1","3.7","3.7","3.4%"
"74","Elijah Moore (NYJ)","2","6","7","3.5","4","0","0","1","10","0","0","1","3.7","3.7","30.0%"
"75","DeVante Parker (NE)","2","4","16","8.0","9","0","0","0","0","0","0","1","3.6","3.6","13.6%"
"76","Zay Jones (JAC)","2","7","16","8.0","10","0","0","0","0","0","0","1","3.6","3.6","55.4%"
"77","Michael Pittman Jr. (IND)","2","4","16","8.0","11","0","0","0","0","0","0","1","3.6","3.6","96.4%"
"78","Zach Pascal (PHI)","2","3","16","8.0","11","0","0","0","0","0","0","1","3.6","3.6","0.1%"
"79","Noah Brown (DAL)","2","2","15","7.5","9","0","0","0","0","0","0","1","3.5","3.5","1.8%"
"80","Jarvis Landry (NO)","2","3","14","7.0","8","0","0","0","0","0","0","1","3.4","3.4","22.3%"
"81","Olamide Zaccheaus (ATL)","2","5","13","6.5","10","0","0","0","0","0","0","1","3.3","3.3","0.8%"
"82","DeSean Jackson (BAL)","2","3","10","5.0","5","0","0","0","0","0","0","1","3.0","3.0","0.9%"
"83","Braxton Berrios (NYJ)","2","3","9","4.5","8","0","0","0","0","0","0","1","2.9","2.9","1.0%"
"84","Marvin Jones Jr. (JAC)","1","4","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","13.8%"
"85","Marquise Goodwin (SEA)","1","2","17","17.0","17","0","0","0","0","0","0","1","2.7","2.7","1.4%"
"86","Kalif Raymond (DET)","2","2","12","6.0","7","0","0","1","-6","0","0","1","2.6","2.6","2.9%"
"87","Michael Bandy (LAC)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","0.1%"
"88","Justin Watson (KC)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","1.5%"
"89","Kendrick Bourne (NE)","1","2","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","1.0%"
"90","Dante Pettis (CHI)","1","2","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","0.1%"
"91","DeAndre Carter (LAC)","1","2","14","14.0","14","0","0","0","0","0","0","1","2.4","2.4","16.6%"
"92","Damiere Byrd (ATL)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.1%"
"93","Trenton Irwin (CIN)","1","1","12","12.0","12","0","0","0","0","0","0","1","2.2","2.2","0.1%"
"94","Russell Gage (TB)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","17.6%"
"95","Kendall Hinton (DEN)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","4.5%"
"96","Khalil Shakir (BUF)","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.3%"
"97","Jaylen Waddle (MIA)","1","5","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","99.3%"
"98","James Proche II (BAL)","2","2","9","4.5","7","0","0","0","0","0","0","1","1.9","1.9","0.1%"
"99","Steven Sims Jr. (PIT)","0","2","0","0","0","0","0","3","19","0","0","1","1.9","1.9","0.3%"
"100","Austin Trammell (LAR)","1","2","8","8.0","8","0","0","0","0","0","0","1","1.8","1.8","0.0%"
"101","Scotty Miller (TB)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.1%"
"102","Samori Toure (GB)","1","1","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.1%"
"103","C.J. Board (TEN)","1","1","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","0.0%"
"104","Robert Woods (TEN)","1","5","6","6.0","6","0","0","0","0","0","0","1","1.6","1.6","44.3%"
"105","Nick Westbrook-Ikhine (TEN)","1","2","4","4.0","4","0","0","0","0","0","0","1","1.4","1.4","3.2%"
"106","Tim Jones (JAC)","1","1","3","3.0","3","0","0","0","0","0","0","1","1.3","1.3","0.0%"
"107","Skyy Moore (KC)","0","0","0","0","0","0","0","1","12","0","0","1","1.2","1.2","12.7%"
"108","George Pickens (PIT)","1","2","2","2.0","2","0","0","0","0","0","0","1","1.2","1.2","69.5%"
"109","Laquon Treadwell (SEA)","1","1","1","1.0","1","0","0","0","0","0","0","1","1.1","1.1","0.0%"
"110","Cam Sims (WAS)","1","2","-2","-2.0","0","0","0","0","0","0","0","1","0.8","0.8","0.0%"
"111","Anthony Schwartz (CLE)","1","1","12","12.0","12","0","0","1","6","0","1","1","0.8","0.8","0.1%"
"112","Gunner Olszewski (PIT)","0","0","0","0","0","0","0","2","2","0","0","1","0.2","0.2","0.1%"
"113","Velus Jones Jr. (CHI)","0","0","0","0","0","0","0","1","1","0","0","1","0.1","0.1","0.5%"
"114","Denzel Mims (NYJ)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"115","John Hightower (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Lawrence Cager (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"118","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"119","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Binjimen Victor (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"122","Lynn Bowden Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Marquez Callaway (NO)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.5%"
"124","Easop Winston Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"125","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"127","Jaylon Moore (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"128","Scotty Washington (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"129","Isaiah Zuber (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Darnell Mooney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.6%"
"131","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"132","Quintez Cephus (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"133","Rondale Moore (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49.0%"
"134","Rashod Bateman (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.7%"
"135","Kirk Merritt (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"137","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"138","Ja'Marcus Bradley (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Freddie Swain (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Reggie Roberson Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Dazz Newsome (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","Kadarius Toney (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40.1%"
"143","Seth Williams (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Ihmir Smith-Marsette (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"145","Dyami Brown (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"146","Demetric Felton Jr. (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"147","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"149","Shi Smith (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"150","Marquez Stevenson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"151","Amari Rodgers (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"152","Dez Fitzpatrick (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"153","K.J. Hamler (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"154","Cameron Batson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Keith Kirkwood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","KhaDarel Hodge (ATL)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"157","Marquise Brown (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.3%"
"158","Malik Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Auden Tate (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Ray-Ray McCloud (SF)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.6%"
"161","Daurice Fountain (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"162","Keke Coutee (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Javon Wims (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Antonio Callaway (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","DJ Moore (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.4%"
"166","Cedrick Wilson Jr. (MIA)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.0%"
"167","Byron Pringle (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"168","Vyncint Smith (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"169","Chris Lacy (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Laviska Shenault Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"171","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Alex Bachman (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Deonte Harty (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"174","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"175","Trinity Benson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"176","Tyron Johnson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"177","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"178","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Jason Moore Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"181","Travis Fulgham (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"182","Andy Isabella (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"183","Hunter Renfrow (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.4%"
"184","Collin Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Davion Davis (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"187","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Quinton Bell (ATL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"189","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Miles Boykin (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"191","Bryan Edwards (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"192","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"193","KaVontae Turpin (DAL)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"194","KeeSean Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Preston Williams (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"196","Antoine Wesley (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Mecole Hardman (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.3%"
"198","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.0%"
"199","David Sills V (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"200","Keelan Doss (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Dontario Drummond (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Kyle Philips (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"204","Michael Woods II (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"205","Emeka Emezie (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"206","Jaquarii Roberson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"207","Romeo Doubs (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.2%"
"208","Tay Martin (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"209","Jalen Tolbert (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.5%"
"210","Erik Ezukanma (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"211","Calvin Austin III (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"212","Jameson Williams (DET)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","31.6%"
"213","Bo Melton (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Kalil Pimpleton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Jalen Virgil (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"216","Stanley Berryhill III (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"217","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"218","Kaylon Geiger Sr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Danny Gray (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"220","Jalen Nailor (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"221","Deven Thompkins (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Thomas Hennigan (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"223","Johnny Johnson III (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Simi Fehoko (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","David Bell (CLE)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.7%"
"226","C.J. Saunders (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"227","Dillon Stoner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","DJ Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Mike Strachan (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Blake Proehl (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Terrace Marshall Jr. (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.0%"
"232","Brandon Smith (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Tre Nixon (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Jalen Camp (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Racey McMath (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Jacob Harris (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Braylon Sanders (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Ethan Fernea (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Dennis Houston (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Mike Harley Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Kendric Pryor (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Kwamie Lassiter II (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"243","Dre Miller (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"244","Rodney Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Kaden Davis (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"246","Lance McCutcheon (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Raleigh Webb (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Shemar Bridges (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Irvin Charles (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Josh Ali (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Daylen Baldwin (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"252","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"253","Isaiah Weston (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Gerrit Prince (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Britain Covey (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"256","Brandon Johnson (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"257","Jared Bernhardt (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Chris Pierce Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Kyric McGowan (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
