"Rank","Player","REC","TGT","YDS","Y/R","LG","20+","TD","ATT","YDS","TD","FL","G","FPTS","FPTS/G","ROST"
"24","Deebo Samuel (SF)","4","5","43","10.8","18","0","0","4","21","1","1","1","14.4","14.4","99.2%"
"25","Diontae Johnson (PIT)","6","8","82","13.7","37","2","0","0","0","0","0","1","14.2","14.2","84.6%"
"26","Trenton Irwin (CIN)","2","2","58","29.0","45","3","1","0","0","0","0","1","13.8","13.8","0.1%"
"27","Garrett Wilson (NYJ)","6","7","78","13.0","16","0","0","0","0","0","0","1","13.8","13.8","89.0%"
"28","Brandon Aiyuk (SF)","2","3","57","28.5","32","3","1","0","0","0","0","1","13.7","13.7","91.1%"
"29","Amon-Ra St. Brown (DET)","6","9","68","11.3","25","1","0","1","6","0","0","1","13.4","13.4","99.1%"
"30","DeAndre Hopkins (ARI)","7","11","79","11.3","23","1","0","0","0","0","1","1","12.9","12.9","98.4%"
"31","Noah Brown (DAL)","4","6","85","21.3","51","4","0","0","0","0","0","1","12.5","12.5","1.8%"
"32","Van Jefferson (LAR)","2","4","44","22.0","23","2","1","0","0","0","0","1","12.4","12.4","25.0%"
"33","Elijah Moore (NYJ)","6","10","60","10.0","24","1","0","0","0","0","0","1","12.0","12.0","30.0%"
"34","Nick Westbrook-Ikhine (TEN)","3","8","23","7.7","13","0","1","0","0","0","0","1","11.3","11.3","3.3%"
"35","Jameson Williams (DET)","1","2","41","41.0","41","3","1","0","0","0","0","1","11.1","11.1","31.5%"
"36","George Pickens (PIT)","3","3","78","26.0","42","4","0","0","0","0","0","1","10.8","10.8","69.4%"
"37","Chris Godwin (TB)","5","9","54","10.8","32","2","0","0","0","0","0","1","10.4","10.4","95.8%"
"38","Demarcus Robinson (BAL)","5","6","52","10.4","23","1","0","0","0","0","0","1","10.2","10.2","11.9%"
"39","Davante Adams (LV)","3","7","71","23.7","35","4","0","0","0","0","0","1","10.1","10.1","100.0%"
"40","Robert Woods (TEN)","5","7","49","9.8","18","0","0","0","0","0","0","1","9.9","9.9","44.3%"
"41","Kendrick Bourne (NE)","5","5","47","9.4","16","0","0","0","0","0","0","1","9.7","9.7","1.0%"
"42","Shi Smith (CAR)","2","2","17","8.5","13","0","1","0","0","0","0","1","9.7","9.7","0.1%"
"43","Tutu Atwell (LAR)","5","9","50","10.0","22","1","0","2","-5","0","0","1","9.5","9.5","0.5%"
"44","Christian Kirk (JAC)","5","7","45","9.0","23","1","0","0","0","0","0","1","9.5","9.5","94.8%"
"45","Joshua Palmer (LAC)","4","6","53","13.3","18","0","0","0","0","0","0","1","9.3","9.3","74.0%"
"46","Russell Gage (TB)","2","2","12","6.0","8","0","1","0","0","0","0","1","9.2","9.2","17.5%"
"47","Robbie Anderson (ARI)","4","4","50","12.5","21","1","0","0","0","0","0","1","9.0","9.0","6.8%"
"48","Julio Jones (TB)","5","8","38","7.6","15","0","0","0","0","0","0","1","8.8","8.8","19.6%"
"49","Kendall Hinton (DEN)","5","6","38","7.6","14","0","0","0","0","0","0","1","8.8","8.8","5.2%"
"50","Mike Evans (TB)","4","9","44","11.0","20","1","0","0","0","0","0","1","8.4","8.4","98.7%"
"51","CeeDee Lamb (DAL)","5","6","33","6.6","13","0","0","0","0","0","0","1","8.3","8.3","99.9%"
"52","Mack Hollins (LV)","2","4","22","11.0","15","0","0","3","40","0","0","1","8.2","8.2","25.6%"
"53","Nelson Agholor (NE)","5","10","32","6.4","13","0","0","0","0","0","0","1","8.2","8.2","1.8%"
"54","Laviska Shenault Jr. (CAR)","4","4","31","7.8","11","0","0","1","7","0","0","1","7.8","7.8","0.9%"
"55","Marquise Brown (ARI)","4","8","34","8.5","16","0","0","0","0","0","0","1","7.4","7.4","89.4%"
"56","Jamal Agnew (JAC)","3","3","36","12.0","16","0","0","1","8","0","0","1","7.4","7.4","0.4%"
"57","Steven Sims Jr. (PIT)","4","4","30","7.5","11","0","0","1","1","0","0","1","7.1","7.1","0.3%"
"58","Tyquan Thornton (NE)","4","5","28","7.0","12","0","0","0","0","0","0","1","6.8","6.8","0.9%"
"59","Stefon Diggs (BUF)","3","5","37","12.3","32","2","0","0","0","0","0","1","6.7","6.7","100.0%"
"60","Denzel Mims (NYJ)","3","5","35","11.7","14","0","0","0","0","0","0","1","6.5","6.5","0.1%"
"61","Darius Slayton (NYG)","2","3","42","21.0","37","2","0","0","0","0","0","1","6.2","6.2","54.5%"
"62","Amari Cooper (CLE)","2","7","42","21.0","24","1","0","0","0","0","0","1","6.2","6.2","96.2%"
"63","Gabe Davis (BUF)","3","4","31","10.3","17","0","0","0","0","0","0","1","6.1","6.1","94.5%"
"64","Michael Gallup (DAL)","2","6","40","20.0","24","1","0","0","0","0","0","1","6.0","6.0","66.4%"
"65","Quez Watkins (PHI)","4","5","19","4.8","9","0","0","0","0","0","0","1","5.9","5.9","1.5%"
"66","Isaiah McKenzie (BUF)","3","5","21","7.0","8","0","0","1","7","0","0","1","5.8","5.8","33.7%"
"67","David Bell (CLE)","3","3","27","9.0","13","0","0","0","0","0","0","1","5.7","5.7","0.7%"
"68","DeSean Jackson (BAL)","2","2","34","17.0","25","1","0","0","0","0","0","1","5.4","5.4","0.9%"
"69","Jaylen Waddle (MIA)","2","4","31","15.5","19","0","0","0","0","0","0","1","5.1","5.1","99.3%"
"70","DeVante Parker (NE)","2","2","24","12.0","14","0","0","0","0","0","0","1","4.4","4.4","15.0%"
"71","Trent Taylor (CIN)","1","4","34","34.0","34","2","0","0","0","0","0","1","4.4","4.4","0.1%"
"72","Kalif Raymond (DET)","2","2","19","9.5","14","0","0","0","0","0","0","1","3.9","3.9","2.9%"
"73","Cedrick Wilson Jr. (MIA)","2","2","19","9.5","12","0","0","0","0","0","0","1","3.9","3.9","1.0%"
"74","Phillip Dorsett II (HOU)","2","3","18","9.0","9","0","0","0","0","0","0","1","3.8","3.8","0.8%"
"75","Chris Conley (TEN)","1","1","27","27.0","27","1","0","0","0","0","0","1","3.7","3.7","0.1%"
"76","Braxton Berrios (NYJ)","1","3","25","25.0","25","1","0","0","0","0","0","1","3.5","3.5","1.0%"
"77","Marvin Jones Jr. (JAC)","1","1","22","22.0","22","1","0","0","0","0","0","1","3.2","3.2","13.7%"
"78","Marquez Valdes-Scantling (KC)","1","3","20","20.0","20","1","0","0","0","0","0","1","3.0","3.0","47.4%"
"79","Terrace Marshall Jr. (CAR)","1","1","18","18.0","18","0","0","0","0","0","0","1","2.8","2.8","8.1%"
"80","Ray-Ray McCloud (SF)","1","1","11","11.0","11","0","0","3","7","0","0","1","2.8","2.8","0.6%"
"81","Corey Davis (NYJ)","1","1","15","15.0","15","0","0","0","0","0","0","1","2.5","2.5","21.5%"
"82","Keelan Cole Sr. (LV)","1","1","11","11.0","11","0","0","0","0","0","0","1","2.1","2.1","0.1%"
"83","Danny Gray (SF)","1","1","10","10.0","10","0","0","0","0","0","0","1","2.0","2.0","0.1%"
"84","Jalen Virgil (DEN)","1","1","9","9.0","9","0","0","0","0","0","0","1","1.9","1.9","0.1%"
"85","Gunner Olszewski (PIT)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","0.1%"
"86","Trent Sherfield (MIA)","1","4","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","1.7%"
"87","Skyy Moore (KC)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","12.7%"
"88","A.J. Green (ARI)","1","2","7","7.0","7","0","0","0","0","0","0","1","1.7","1.7","1.7%"
"89","Austin Trammell (LAR)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.0%"
"90","Zach Pascal (PHI)","1","1","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.1%"
"91","Jauan Jennings (SF)","1","2","5","5.0","5","0","0","0","0","0","0","1","1.5","1.5","0.7%"
"92","DeAndre Carter (LAC)","1","2","0","0.0","0","0","0","0","0","0","0","1","1.0","1.0","16.4%"
"93","DJ Turner (LV)","0","1","0","0","0","0","0","1","6","0","0","1","0.6","0.6","0.0%"
"94","DJ Moore (CAR)","0","3","0","0","0","0","0","2","6","0","0","1","0.6","0.6","93.4%"
"95","Rashod Bateman (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23.6%"
"96","Justyn Ross (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"97","Kirk Merritt (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"98","Cody White (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"99","Rondale Moore (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","47.7%"
"100","Tylan Wallace (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"101","Kristian Wilkerson (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"102","Jaylon Moore (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"103","Scotty Washington (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"104","Isaiah Zuber (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"105","Darnell Mooney (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38.9%"
"106","Dezmon Patmon (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"107","Joe Reed (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"108","Quintez Cephus (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"109","James Proche II (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"110","John Hightower (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"111","Michael Pittman Jr. (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","96.3%"
"112","Devin Duvernay (BAL)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","39.5%"
"113","K.J. Hamler (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.9%"
"114","Easop Winston Jr. (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"115","Ja'Marcus Bradley (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"116","Freddie Swain (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"117","Mason Kinsey (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"118","Lawrence Cager (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"119","Tyrie Cleveland (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"120","Trishton Jackson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"121","Marquez Callaway (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"122","Binjimen Victor (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"123","Lynn Bowden Jr. (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"124","Nico Collins (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.8%"
"125","Dan Chisena (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"126","Andre Baccellia (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"127","Demetric Felton Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"128","Anthony Schwartz (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"129","Reggie Roberson Jr. (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"130","Dazz Newsome (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"131","Kadarius Toney (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39.6%"
"132","Seth Williams (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"133","Ihmir Smith-Marsette (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"134","Dyami Brown (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"135","Dez Fitzpatrick (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"136","Chris Olave (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","93.1%"
"137","Jalen Reagor (MIN)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"138","Cam Sims (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"139","Cameron Batson (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"140","Keith Kirkwood (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"141","Malik Turner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"142","N'Keal Harry (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"143","KhaDarel Hodge (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"144","Equanimeous St. Brown (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"145","Daurice Fountain (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"146","Robert Foster (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"147","Javon Wims (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"148","Allen Lazard (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.0%"
"149","Antonio Callaway (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"150","Dante Pettis (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"151","Brandon Powell (LAR)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"152","Byron Pringle (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"153","Justin Watson (KC)","0","2","0","0","0","0","0","0","0","0","0","1","0.0","0.0","1.5%"
"154","Vyncint Smith (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"155","Chris Lacy (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"156","Collin Johnson (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"157","Tee Higgins (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","99.7%"
"158","Nsimba Webster (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"159","Alex Bachman (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"160","Deonte Harty (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"161","Olamide Zaccheaus (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"162","Jason Moore Jr. (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"163","Trinity Benson (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"164","Tyron Johnson (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"165","Jeff Smith (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"166","Penny Hart (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"167","Jalen Guyton (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"168","Tom Kennedy (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"169","D.J. Montgomery (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"170","Andy Isabella (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"171","Davion Davis (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"172","Travis Fulgham (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"173","Terry McLaurin (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","97.4%"
"174","Parris Campbell (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","36.4%"
"175","Hunter Renfrow (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.4%"
"176","Chase Claypool (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","49.5%"
"177","Scotty Miller (TB)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"178","Bisi Johnson (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"179","Quinton Bell (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"180","Juwann Winfree (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"181","Ashton Dulin (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"182","Miles Boykin (PIT)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.1%"
"183","Bryan Edwards (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"184","Tyler Johnson (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"185","Stanley Morgan Jr. (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"186","Cody Thompson (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"187","KeeSean Johnson (BUF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"188","Preston Williams (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"189","Antoine Wesley (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"190","Jakobi Meyers (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71.8%"
"191","Mecole Hardman (KC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27.1%"
"192","Greg Dortch (ARI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","4.4%"
"193","David Sills V (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"194","Keelan Doss (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"195","Kyle Philips (TEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2%"
"196","Michael Woods II (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"197","Christian Watson (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85.8%"
"198","Samori Toure (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"199","Emeka Emezie (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"200","Jaquarii Roberson (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"201","Tay Martin (SF)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"202","Dontario Drummond (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"203","Romeo Doubs (GB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.0%"
"204","Alec Pierce (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.7%"
"205","Jalen Tolbert (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.4%"
"206","Erik Ezukanma (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"207","Khalil Shakir (BUF)","0","1","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.3%"
"208","Calvin Austin III (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"209","Bo Melton (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"210","Kaylon Geiger Sr. (TB)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"211","Braylon Sanders (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"212","Kalil Pimpleton (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"213","Stanley Berryhill III (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"214","Tanner Conner (MIA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"215","Velus Jones Jr. (CHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.5%"
"216","Jalen Nailor (MIN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"217","Deven Thompkins (TB)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"218","Thomas Hennigan (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"219","Simi Fehoko (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"220","Drake London (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","66.1%"
"221","Jacob Harris (LAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"222","Michael Bandy (LAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1%"
"223","C.J. Saunders (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"224","Tim Jones (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"225","Dillon Stoner (LV)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"226","Racey McMath (TEN)","0","4","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"227","Mike Strachan (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"228","Blake Proehl (MIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"229","Brandon Smith (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"230","Tre Nixon (NE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"231","Jalen Camp (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"232","Johnny Johnson III (HOU)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"233","Ethan Fernea (IND)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"234","Dennis Houston (DAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"235","Mike Harley Jr. (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"236","Kendric Pryor (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"237","Kwamie Lassiter II (CIN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"238","Dre Miller (NYG)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"239","Irvin Charles (NYJ)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"240","Rodney Williams (PIT)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"241","Kaden Davis (DEN)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"242","Lance McCutcheon (LAR)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"243","Raleigh Webb (NE)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"244","Shemar Bridges (BAL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"245","Rashid Shaheed (NO)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.8%"
"246","Josh Ali (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"247","Daylen Baldwin (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"248","Maurice Alexander (DET)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"249","Isaiah Weston (CLE)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"250","Gerrit Prince (JAC)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"251","Britain Covey (PHI)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"252","Brandon Johnson (DEN)","0","4","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"253","Jared Bernhardt (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"254","Chris Pierce Jr. (ARI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"255","Kyric McGowan (WAS)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"256","Stone Smartt (LAC)","1","1","8","8.0","8","0","0","0","0","0","0","1","0.0","0.0","0.0%"
"257","Ra'Shaun Henry (ATL)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"258","Derek Wright (CAR)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"259","Dareke Young (SEA)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
"260","Montrell Washington (DEN)","0","0","0","0","0","0","0","0","0","0","0","1","0.0","0.0","0.2%"
"261","Devon Allen (PHI)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0%"
