y1_statefips,state_abb,state_name,y2_statefips,y2_state,y2_state_name,n1,n2,AGI,n2_log_base2,AGI_per_person,log10AGI,region,log_base_e_AGI_per_person
12,FL,florida,5,AR,arkansas,1563,3094,86859000,11.595257481449,28073.3678086619,7.93881482506096,arkansas,10.2425766410925
12,FL,florida,20,KS,kansas,1506,2863,89749000,11.4833119549994,31347.8868319944,7.95302961828767,kansas,10.3529021381112
12,FL,florida,19,IA,iowa,1471,2707,88784000,11.402479172215,32797.9312892501,7.94833470747009,iowa,10.3981207219335
12,FL,florida,44,RI,rhode island,1398,2415,86523000,11.2378074737231,35827.3291925466,7.93713156926056,rhode island,10.4864662664251
12,FL,florida,35,NM,new mexico,1327,2370,75422000,11.2106713437856,31823.6286919831,7.87749804460961,new mexico,10.3679643334787
12,FL,florida,54,WV,west virginia,1318,2290,64617000,11.1611318829843,28217.0305676856,7.81034679098138,west virginia,10.2476809954793
12,FL,florida,15,HI,hawaii,1308,2506,79664000,11.2911706993219,31789.3056664006,7.90126210893138,hawaii,10.3668852124081
12,FL,florida,11,DC,district of columbia,989,1320,27004000,10.3663222142458,20457.5757575758,7.43142809931678,district of columbia,9.92610854556348
12,FL,florida,10,DE,delaware,988,1738,55969000,10.7632123668144,32203.1070195627,7.74794754742198,delaware,10.3798182181683
12,FL,florida,31,NE,nebraska,916,1659,41725000,10.6960981709559,25150.6931886679,7.62039634535128,nebraska,10.1326407373217
12,FL,florida,50,VT,vermont,822,1372,59699000,10.4220647661728,43512.3906705539,7.775967056454,vermont,10.6808010195179
12,FL,florida,2,AK,alaska,760,1498,41284000,10.5488219084588,27559.4125500668,7.61578176937903,alaska,10.2240994095908
12,FL,florida,16,ID,idaho,665,1236,31396000,10.2714630279044,25401.2944983819,7.49687432041126,idaho,10.1425554162112
12,FL,florida,30,MT,montana,614,1104,42996000,10.1085244567782,38945.652173913,7.63342805421374,montana,10.569922419238
12,FL,florida,38,ND,north dakota,514,1024,24588000,10,24011.71875,7.39072320444882,north dakota,10.0862972714096
12,FL,florida,46,SD,south dakota,459,822,26913000,9.68299458368168,32740.8759124088,7.42996211139536,south dakota,10.3963796041534
12,FL,florida,56,WY,wyoming,403,749,47028000,9.54882190845875,62787.7169559413,7.67235650952573,wyoming,11.0475147434525
13,GA,georgia,13,GA,georgia,3402716,7484900,267672692000,22.8355516109963,35761.6924741813,11.427604066672,georgia,10.4846325568638
13,GA,georgia,12,FL,florida,22274,43264,1897416000,15.4008794362822,43856.6937869823,9.27816255845738,florida,10.6886826380768
13,GA,georgia,48,TX,texas,9341,18971,605686000,14.2115081076935,31926.9411206578,8.78224753537204,texas,10.3712054815788
13,GA,georgia,37,NC,north carolina,8704,16622,604541000,14.0208063607243,36369.9314161954,8.78142576006849,north carolina,10.5014976522546
13,GA,georgia,45,SC,south carolina,8460,16801,640804000,14.0362594847026,38140.8249508958,8.80672521401954,south carolina,10.5490405084668
13,GA,georgia,1,AL,alabama,8322,17282,488504000,14.0769825659812,28266.635806041,8.68886812418747,alabama,10.2494374413439
13,GA,georgia,47,TN,tennessee,7807,15028,515221000,13.8753654006418,34284.0697364919,8.71199355621172,tennessee,10.4424360860994
13,GA,georgia,6,CA,california,6238,10794,430386000,13.3979419719726,39872.7070594775,8.63385813574933,california,10.5934473352232
13,GA,georgia,51,VA,virginia,4390,8793,283842000,13.1021397534107,32280.4503582395,8.45307665827672,virginia,10.3822170739049
13,GA,georgia,36,NY,new york,4150,7063,232708000,12.786065381164,32947.4727452924,8.36681131365258,new york,10.4026698373014
13,GA,georgia,8,CO,colorado,2795,5331,204911000,12.3801904667498,38437.6289626712,8.3115652727549,colorado,10.5567921796696
13,GA,georgia,39,OH,ohio,2692,5225,149818000,12.3512153218556,28673.3014354067,8.17556399514614,ohio,10.2637217052093
13,GA,georgia,17,IL,illinois,2581,4615,172677000,12.1721149325331,37416.4680390033,8.2372344948443,illinois,10.5298662083879
13,GA,georgia,42,PA,pennsylvania,2446,4644,143448000,12.1811522568656,30888.8888888889,8.15669449754529,pennsylvania,10.3381518153366
13,GA,georgia,24,MD,maryland,2352,4399,138806000,12.1029598859101,31553.989543078,8.14240823924976,maryland,10.3594553114197
13,GA,georgia,53,WA,washington,2304,4404,167926000,12.1045987535644,38130.336058129,8.2251179432038,washington,10.5487654662964
13,GA,georgia,26,MI,michigan,1992,4011,103431000,11.9697462508145,25786.8362004488,8.01465072358553,michigan,10.1576194159119
13,GA,georgia,4,AZ,arizona,1837,3469,134409000,11.7603041252864,38745.7480541943,8.12842834996388,arizona,10.5647763011273
13,GA,georgia,22,LA,louisiana,1621,3213,79565000,11.6497052654714,24763.4609399315,7.90072206711427,louisiana,10.1171244965106
13,GA,georgia,34,NJ,new jersey,1606,2898,105225000,11.5008418795569,36309.5238095238,8.02211893442006,new jersey,10.4998353497403
13,GA,georgia,21,KY,kentucky,1514,3203,82473000,11.6452080827747,25748.673118951,7.91631179254723,kentucky,10.1561383754031
13,GA,georgia,18,IN,indiana,1492,2969,77639000,11.5357613779867,26149.8821151903,7.89007993298527,indiana,10.1715999614596
13,GA,georgia,29,MO,missouri,1437,2866,90034000,11.4848228942621,31414.5150034892,7.95440654526101,missouri,10.3550253263441
13,GA,georgia,28,MS,mississippi,1396,2803,69189000,11.4527560290325,24683.9100963254,7.84003705371926,mississippi,10.1139068972501
13,GA,georgia,25,MA,massachusetts,1290,2128,99009000,11.0552824355012,46526.7857142857,7.99567467411959,massachusetts,10.7477834625963
13,GA,georgia,32,NV,nevada,946,1855,51121000,10.8572034715082,27558.4905660377,7.70859934065571,nevada,10.224065954616
13,GA,georgia,20,KS,kansas,864,2087,55855000,11.0272148851598,26763.2965979875,7.74706205614839,kansas,10.1947866979099
13,GA,georgia,27,MN,minnesota,830,1600,67052000,10.6438561897747,41907.5,7.82641173634138,minnesota,10.6432200875054
13,GA,georgia,55,WI,wisconsin,823,1652,53799000,10.6899979714194,32565.98062954,7.73077420320323,wisconsin,10.3910234835177
13,GA,georgia,40,OK,oklahoma,802,1728,40287000,10.7548875021635,23314.2361111111,7.60516492854612,oklahoma,10.0568194448674
13,GA,georgia,5,AR,arkansas,787,1677,46547000,10.7116669735643,27756.1121049493,7.66789169551219,arkansas,10.231211350956
13,GA,georgia,9,CT,connecticut,727,1303,47273000,10.3476213685681,36280.1227935533,7.67461316401443,connecticut,10.4990252888307
13,GA,georgia,15,HI,hawaii,709,1568,48965000,10.6147098441152,31227.6785714286,7.6898857588421,hawaii,10.3490601142267
13,GA,georgia,41,OR,oregon,701,1195,51486000,10.2227949028681,43084.5188284519,7.71168915235535,oregon,10.6709190196517
13,GA,georgia,49,UT,utah,590,1376,44854000,10.4262647547021,32597.3837209302,7.65180117871715,utah,10.3919873101751
13,GA,georgia,11,DC,district of columbia,557,751,42245000,9.55266909751427,56251.6644474035,7.62577531444763,district of columbia,10.9375909098049
13,GA,georgia,19,IA,iowa,474,947,28008000,9.88722061546838,29575.5015839493,7.44728209775698,iowa,10.2947016484306
13,GA,georgia,35,NM,new mexico,466,895,34925000,9.80574387215162,39022.3463687151,7.54313641478622,new mexico,10.5718897448324
13,GA,georgia,2,AK,alaska,428,940,22340000,9.876516946565,23765.9574468085,7.34908316877959,alaska,10.0760094763413
13,GA,georgia,54,WV,west virginia,364,711,17451000,9.47370574961942,24544.3037974684,7.24182031851803,west virginia,10.1082350817578
13,GA,georgia,31,NE,nebraska,351,708,22381000,9.467605550083,31611.581920904,7.34987948723163,nebraska,10.3612788489085
13,GA,georgia,10,DE,delaware,295,569,16441000,9.15228484230658,28894.5518453427,7.21592822933992,delaware,10.2714083388667
13,GA,georgia,23,ME,maine,286,608,23574000,9.24792751344359,38773.0263157895,7.37243327919545,maine,10.5654800858025
13,GA,georgia,16,ID,idaho,275,573,21759000,9.16239132875691,37973.8219895288,7.33763893218141,idaho,10.5446523062989
13,GA,georgia,33,NH,new hampshire,261,508,19739000,8.98868468677217,38856.2992125984,7.2953251470427,new hampshire,10.5676254845466
13,GA,georgia,30,MT,montana,249,449,21076000,8.81057163474115,46939.8663697105,7.32378818990075,montana,10.7566226225691
13,GA,georgia,44,RI,rhode island,199,369,13863000,8.5274770060604,37569.1056910569,7.14185722323837,rhode island,10.53393733448
13,GA,georgia,38,ND,north dakota,197,428,9454000,8.74146698640115,22088.785046729,6.9756155979669,north dakota,10.0028252947535
13,GA,georgia,46,SD,south dakota,181,370,15309000,8.53138146051631,41375.6756756757,7.18494682305189,south dakota,10.6304484430759
13,GA,georgia,56,WY,wyoming,143,281,15253000,8.13442632022093,54281.1387900356,7.18335527026051,wyoming,10.9019320936483
13,GA,georgia,50,VT,vermont,119,200,8175000,7.64385618977472,40875,6.91248776133232,vermont,10.6182739081996
15,HI,hawaii,15,HI,hawaii,560646,1127908,41730613000,20.1052179656453,36998.2418778837,10.6204547643082,hawaii,10.5186256736834
15,HI,hawaii,6,CA,california,5065,9189,310932000,13.1656921523201,33837.4142997062,8.49266542036503,california,10.4293224012176
15,HI,hawaii,53,WA,washington,2421,4839,152961000,12.2404932238768,31610.0433973962,8.18458071419106,washington,10.3612301781096
15,HI,hawaii,48,TX,texas,2392,5551,188237000,12.4385319777616,33910.4665825977,8.27470499271754,texas,10.4314789944646
15,HI,hawaii,32,NV,nevada,1734,3542,109042000,11.7903484967519,30785.431959345,8.03759380853643,nevada,10.3347968687344
15,HI,hawaii,12,FL,florida,1541,3225,123228000,11.655083445198,38210.2325581395,8.09070939990516,florida,10.5508586267386
15,HI,hawaii,51,VA,virginia,1255,3245,97725000,11.6640027628865,30115.562403698,7.99000567910428,virginia,10.3127973405051
15,HI,hawaii,4,AZ,arizona,1114,2189,70036000,11.0960562391809,31994.5180447693,7.84532133404855,arizona,10.3733198560055
15,HI,hawaii,8,CO,colorado,1111,2299,75917000,11.1667907507182,33021.7485863419,7.88033903781244,colorado,10.4049216714428
15,HI,hawaii,41,OR,oregon,1051,1795,59424000,10.8097681287104,33105.2924791086,7.77396188205969,oregon,10.4074484422122
15,HI,hawaii,37,NC,north carolina,845,2065,50999000,11.0119260663068,24696.8523002421,7.70756166043637,north carolina,10.1144310772581
15,HI,hawaii,13,GA,georgia,778,1908,46015000,10.8978454560055,24116.8763102725,7.66289942636258,georgia,10.0906671362469
15,HI,hawaii,49,UT,utah,627,1467,36560000,10.5186531556734,24921.6087252897,7.56300618706179,utah,10.1234905264072
15,HI,hawaii,36,NY,new york,617,1150,30896000,10.1674181458317,26866.0869565217,7.48990225643532,new york,10.1986200622931
15,HI,hawaii,24,MD,maryland,606,1430,45871000,10.4817994316658,32077.6223776224,7.6615382079704,maryland,10.375913943823
15,HI,hawaii,47,TN,tennessee,402,947,25636000,9.88722061546838,27070.7497360084,7.40885026291203,tennessee,10.2062090784202
15,HI,hawaii,17,IL,illinois,395,800,25532000,9.64385618977473,31915,7.40708483575777,illinois,10.3708313976902
15,HI,hawaii,45,SC,south carolina,395,913,24462000,9.83447104998422,26792.9901423877,7.3884919618358,south carolina,10.1958955704345
15,HI,hawaii,39,OH,ohio,387,793,20020000,9.63117705570398,25245.9016393443,7.3014640731433,ohio,10.1364191102165
15,HI,hawaii,29,MO,missouri,338,774,18998000,9.59618975614441,24545.2196382429,7.27870788333798,missouri,10.1082723948425
15,HI,hawaii,42,PA,pennsylvania,316,624,17944000,9.28540221886225,28756.4102564103,7.25391926057491,pennsylvania,10.2666159868128
15,HI,hawaii,40,OK,oklahoma,299,742,14957000,9.5352753766208,20157.6819407008,7.17484449365546,oklahoma,9.91134073247408
15,HI,hawaii,2,AK,alaska,283,568,15700000,9.14974711950468,27640.8450704225,7.19589965240923,alaska,10.2270498515974
15,HI,hawaii,26,MI,michigan,265,469,17659000,8.87344411251538,37652.4520255864,7.24696610655874,michigan,10.536153357949
15,HI,hawaii,16,ID,idaho,264,562,16006000,9.13442632022093,28480.4270462633,7.20428281255794,idaho,10.2569723600154
15,HI,hawaii,34,NJ,new jersey,258,469,13994000,8.87344411251538,29837.9530916844,7.14594186957612,new jersey,10.3035364558417
15,HI,hawaii,25,MA,massachusetts,256,433,14418000,8.75822321472672,33297.92147806,7.15890502118754,massachusetts,10.4132502559442
15,HI,hawaii,1,AL,alabama,249,577,17444000,9.17242750864548,30232.2357019064,7.24164607800139,alabama,10.3166640414367
15,HI,hawaii,20,KS,kansas,244,640,14162000,9.32192809488736,22128.125,7.15112459005068,kansas,10.0046047028401
15,HI,hawaii,21,KY,kentucky,237,641,13557000,9.32418054661874,21149.7659906396,7.13216359605086,kentucky,9.95938412014086
15,HI,hawaii,27,MN,minnesota,219,403,13362000,8.65463602852797,33156.3275434243,7.12587146741768,minnesota,10.4089888535209
15,HI,hawaii,18,IN,indiana,208,406,9941000,8.66533591718518,24485.2216748768,6.99743007379747,indiana,10.1058250175925
15,HI,hawaii,22,LA,louisiana,191,415,10355000,8.69696752623429,24951.8072289157,7.01515010322947,louisiana,10.1247015325811
15,HI,hawaii,35,NM,new mexico,191,391,11944000,8.61102479730735,30547.3145780051,7.07714979471697,new mexico,10.3270320582158
15,HI,hawaii,55,WI,wisconsin,183,331,10556000,8.37068740680722,31891.2386706949,7.02349938154801,wisconsin,10.3700866012283
15,HI,hawaii,9,CT,connecticut,164,363,9351000,8.50382573799575,25760.3305785124,6.9708580569965,connecticut,10.1565910131527
15,HI,hawaii,19,IA,iowa,146,296,6483000,8.20945336562895,21902.027027027,6.8117760216029,iowa,9.99433446983307
15,HI,hawaii,5,AR,arkansas,137,340,5683000,8.4093909361377,16714.7058823529,6.75457765604473,arkansas,9.72404420266905
15,HI,hawaii,30,MT,montana,124,251,7788000,7.97154355395077,31027.8884462151,6.89142594284799,montana,10.3426417063424
15,HI,hawaii,31,NE,nebraska,108,280,7593000,8.12928301694497,27117.8571428571,6.88041339987792,nebraska,10.2079477250261
15,HI,hawaii,33,NH,new hampshire,101,180,6376000,7.49185309632967,35422.2222222222,6.80454830838806,new hampshire,10.475094648562
15,HI,hawaii,28,MS,mississippi,86,217,5292000,7.76155123244448,24387.0967741935,6.72361983551546,mississippi,10.1018094506765
15,HI,hawaii,11,DC,district of columbia,85,137,7870000,7.09803208296053,57445.2554744526,6.89597473235906,district of columbia,10.9585876945655
15,HI,hawaii,23,ME,maine,75,136,4255000,7.08746284125034,31286.7647058824,6.62889956442061,maine,10.3509504342536
15,HI,hawaii,44,RI,rhode island,72,174,6269000,7.44294349584873,36028.7356321839,6.79719826983896,rhode island,10.4920721110416
15,HI,hawaii,38,ND,north dakota,62,120,2649000,6.90689059560852,22075,6.42308195829723,north dakota,10.0022010254722
15,HI,hawaii,56,WY,wyoming,59,133,4887000,7.05528243550119,36744.3609022556,6.68904233902817,wyoming,10.5117400480305
15,HI,hawaii,46,SD,south dakota,48,97,2554000,6.59991284218713,26329.8969072165,6.4072208929274,south dakota,10.1784603370712
15,HI,hawaii,10,DE,delaware,48,96,2793000,6.58496250072116,29093.75,6.446070935701,delaware,10.2782786534595
15,HI,hawaii,54,WV,west virginia,43,106,2004000,6.7279204545632,18905.6603773585,6.30189771719521,west virginia,9.84721664707483
15,HI,hawaii,50,VT,vermont,31,57,1227000,5.83289001416474,21526.3157894737,6.088844562727,vermont,9.9770314558585
16,ID,idaho,16,ID,idaho,607251,1434583,45153796000,20.45220000918,31475.2063840154,10.6546942665555,idaho,10.3569554159686
16,ID,idaho,53,WA,washington,4643,8522,237233000,13.0569763361782,27837.7141516076,8.37517510088556,washington,10.2341470044541
16,ID,idaho,49,UT,utah,2880,6807,135129000,12.7328033943935,19851.476421331,8.13074856285196,utah,9.89603366225773
16,ID,idaho,6,CA,california,2464,4490,143972000,12.1324997296285,32065.0334075724,8.15827803773488,california,10.3755214134528
16,ID,idaho,41,OR,oregon,2230,4093,100732000,11.9989429514431,24610.7989249939,8.00316745680742,oregon,10.1109406062874
16,ID,idaho,4,AZ,arizona,1565,3155,98735000,11.6234242898699,31294.7702060222,7.99447113050564,arizona,10.3512062764982
16,ID,idaho,48,TX,texas,1318,3019,73629000,11.5598550415136,24388.5392514078,7.86704890210062,texas,10.1018685981252
16,ID,idaho,30,MT,montana,978,1894,52208000,10.8872206154684,27564.9419218585,7.7177370564438,montana,10.2243000240692
16,ID,idaho,32,NV,nevada,934,1815,52216000,10.8257538328831,28769.1460055096,7.71780359968792,nevada,10.2670587725982
16,ID,idaho,8,CO,colorado,874,1580,50261000,10.6257088430645,31810.7594936709,7.70123112512726,colorado,10.3675598603988
16,ID,idaho,12,FL,florida,701,1469,48332000,10.5206186805563,32901.2933968686,7.68423476681263,florida,10.4012672489555
16,ID,idaho,56,WY,wyoming,408,911,43685000,9.83130724380205,47952.7991218441,7.64033234004778,wyoming,10.7779724544544
16,ID,idaho,37,NC,north carolina,346,750,21844000,9.55074678538324,29125.3333333333,7.33933216786351,north carolina,10.2793636357238
16,ID,idaho,51,VA,virginia,337,774,19688000,9.59618975614441,25436.69250646,7.29420160069475,virginia,10.1439479974633
16,ID,idaho,29,MO,missouri,293,735,13110000,9.52160043972373,17836.7346938776,7.11760269169008,missouri,9.78901535652705
16,ID,idaho,2,AK,alaska,278,574,13517000,9.16490692667569,23548.7804878049,7.13088031379365,alaska,10.0668293141464
16,ID,idaho,47,TN,tennessee,265,596,17669000,9.21916852046216,29645.9731543624,7.24721197074211,tennessee,10.2970815825334
16,ID,idaho,26,MI,michigan,247,456,11571000,8.83289001416474,25375,7.0633708935857,michigan,10.1415197163441
16,ID,idaho,39,OH,ohio,237,508,12749000,8.98868468677217,25096.4566929134,7.10547612112182,ohio,10.1304819475418
16,ID,idaho,35,NM,new mexico,232,528,15519000,9.04439411935845,29392.0454545455,7.19086373312874,new mexico,10.2884793539475
16,ID,idaho,13,GA,georgia,230,548,10547000,9.09803208296053,19246.3503649635,7.0231289460105,georgia,9.86507673031074
16,ID,idaho,40,OK,oklahoma,219,521,9462000,9.02513956227851,18161.2284069098,6.97598294371255,oklahoma,9.80704429341986
16,ID,idaho,38,ND,north dakota,209,438,11270000,8.77478705960117,25730.5936073059,7.05192391604611,north dakota,10.1554359756395
16,ID,idaho,27,MN,minnesota,209,417,11441000,8.70390357344466,27436.4508393285,7.05846398560225,minnesota,10.2196277308843
16,ID,idaho,17,IL,illinois,205,435,10299000,8.76487159073609,23675.8620689655,7.01279505814541,illinois,10.0722113300193
16,ID,idaho,42,PA,pennsylvania,202,389,9986000,8.60362634498619,25670.9511568123,6.99939156171909,pennsylvania,10.1531153264242
16,ID,idaho,36,NY,new york,200,356,10183000,8.4757334309664,28603.9325842697,7.00787574376759,new york,10.2612994903018
16,ID,idaho,55,WI,wisconsin,195,377,10382000,8.55842071326866,27538.4615384615,7.01628102454283,wisconsin,10.2233389079213
16,ID,idaho,15,HI,hawaii,176,345,9017000,8.43045255166553,26136.231884058,6.95506206967503,hawaii,10.1710778254507
16,ID,idaho,20,KS,kansas,159,359,8114000,8.48784003382305,22601.6713091922,6.90923500336831,kansas,10.0257791342603
16,ID,idaho,45,SC,south carolina,154,325,9260000,8.34429590791582,28492.3076923077,6.96661098668193,south carolina,10.2573894242926
16,ID,idaho,18,IN,indiana,154,327,7608000,8.35314682549808,23266.0550458716,6.88127050392936,indiana,10.0547507123101
16,ID,idaho,5,AR,arkansas,135,350,6434000,8.45121111183233,18382.8571428571,6.80848105656595,arkansas,9.81917383229765
16,ID,idaho,31,NE,nebraska,134,296,7080000,8.20945336562895,23918.9189189189,6.85003325768977,nebraska,10.0824250113458
16,ID,idaho,46,SD,south dakota,123,212,7533000,7.7279204545632,35533.0188679245,6.87696796743259,south dakota,10.4782176521358
16,ID,idaho,1,AL,alabama,118,242,6724000,7.9188632372746,27785.1239669421,6.82762770476743,alabama,10.232256047354
16,ID,idaho,19,IA,iowa,117,241,5719000,7.91288933622996,23730.2904564315,6.75732009654667,iowa,10.0745075894068
16,ID,idaho,24,MD,maryland,116,232,6152000,7.85798099512757,26517.2413793103,6.78901632679337,maryland,10.1855504185013
16,ID,idaho,21,KY,kentucky,101,223,4199000,7.8008998999203,18829.5964125561,6.62314587463794,kentucky,9.84318518820621
16,ID,idaho,25,MA,massachusetts,92,155,6579000,7.27612440527424,42445.1612903226,6.81815988639719,massachusetts,10.6559681991489
16,ID,idaho,22,LA,louisiana,88,149,4099000,7.21916852046216,27510.067114094,6.6126779183165,louisiana,10.222307293541
16,ID,idaho,28,MS,mississippi,70,130,3403000,7.02236781302845,26176.9230769231,6.53186194909581,mississippi,10.1726335030275
16,ID,idaho,34,NJ,new jersey,67,128,4127000,7,32242.1875,6.61563446887742,new jersey,10.3810310448151
16,ID,idaho,23,ME,maine,52,88,2964000,6.4594316186373,33681.8181818182,6.47187819930729,maine,10.4247134509199
16,ID,idaho,9,CT,connecticut,52,102,2449000,6.6724253419715,24009.8039215686,6.38898878512471,connecticut,10.08621752265
16,ID,idaho,33,NH,new hampshire,40,68,2670000,6.08746284125034,39264.7058823529,6.42651126136457,new hampshire,10.5780813252003
16,ID,idaho,54,WV,west virginia,39,104,2150000,6.70043971814109,20673.0769230769,6.3324384599156,west virginia,9.93658750096247
16,ID,idaho,50,VT,vermont,33,64,1629000,6,25453.125,6.21192108430851,vermont,10.1445938042245
16,ID,idaho,10,DE,delaware,22,41,896000,5.35755200461808,21853.6585365854,5.95230800966212,delaware,9.99212362525276
16,ID,idaho,11,DC,district of columbia,20,24,1399000,4.58496250072116,58291.6666666667,6.14581771449183,district of columbia,10.9732144232997
16,ID,idaho,44,RI,rhode island,12,15,380000,3.90689059560852,25333.3333333333,5.57978359661681,rhode island,10.1398763306004
17,IL,illinois,17,IL,illinois,4780625,10140328,433797636000,23.2736009828566,42779.4481598623,11.637287180977,illinois,10.6638130830642
17,IL,illinois,12,FL,florida,15511,28528,3068843000,14.800090987625,107573.015984296,9.48697467077859,florida,11.585925114444
17,IL,illinois,18,IN,indiana,13684,27147,936289000,14.7285051549544,34489.5936935941,8.97140992110222,indiana,10.4484129254496
17,IL,illinois,48,TX,texas,11477,22793,1218734000,14.4763032032435,53469.661738253,9.08590892716212,texas,10.8868697017259
17,IL,illinois,55,WI,wisconsin,11252,19445,943367000,14.2471116143216,48514.6310105426,8.97468068008377,wisconsin,10.7896207017527
17,IL,illinois,6,CA,california,11131,17548,1134917000,14.0990189910192,64675.0056986551,9.05496410138812,california,11.0771300951664
17,IL,illinois,29,MO,missouri,9182,16042,583752000,13.9695663972905,36388.9789303079,8.76622838151845,missouri,10.5020212311388
17,IL,illinois,4,AZ,arizona,6810,12501,757088000,13.6097558854237,60562.195024398,8.87914636258223,arizona,11.0114261329036
17,IL,illinois,26,MI,michigan,5938,10344,774993000,13.3365065598103,74921.9837587007,8.88929777982876,michigan,11.2242026345671
17,IL,illinois,47,TN,tennessee,5492,10889,540957000,13.4105838486378,49679.2175590045,8.73316274494961,tennessee,10.8133419668659
17,IL,illinois,8,CO,colorado,5207,8231,590084000,13.0068520017488,71690.438585834,8.77091383899772,colorado,11.1801126646387
17,IL,illinois,19,IA,iowa,5153,9384,287769000,13.1959872980285,30665.9207161125,8.45904400761979,iowa,10.3309072425926
17,IL,illinois,13,GA,georgia,4163,8140,356585000,12.9908130791536,43806.5110565111,8.5521630703193,georgia,10.6875377395748
17,IL,illinois,39,OH,ohio,3843,7003,374220000,12.7737573721398,53437.0983864058,8.57312699443477,ohio,10.8862605100748
17,IL,illinois,37,NC,north carolina,3831,7325,408064000,12.838613044197,55708.3959044369,8.61072828237194,north carolina,10.9278861489266
17,IL,illinois,36,NY,new york,3814,5295,470568000,12.3704149688797,88870.2549575071,8.67262239054943,new york,11.39493277561
17,IL,illinois,53,WA,washington,3004,4872,286572000,12.2502984179063,58820.197044335,8.45723375466027,washington,10.9822405620571
17,IL,illinois,27,MN,minnesota,2609,4469,204246000,12.125736329395,45702.8417990602,8.31015355996608,minnesota,10.7299157587358
17,IL,illinois,51,VA,virginia,2581,4565,226376000,12.1563991448716,49589.4852135816,8.35483038179157,virginia,10.811534098578
17,IL,illinois,21,KY,kentucky,2256,4375,149251000,12.0950673016071,34114.5142857143,8.17391724963743,kentucky,10.4374782115903
17,IL,illinois,42,PA,pennsylvania,2185,3657,266277000,11.8364449113414,72812.9614438064,8.42533365534443,pennsylvania,11.1956492601477
17,IL,illinois,32,NV,nevada,2057,3657,192486000,11.8364449113414,52634.9466776046,8.28439914764269,nevada,10.8711355636252
17,IL,illinois,45,SC,south carolina,1973,3868,269509000,11.9173720794768,69676.5770423992,8.43057327262136,south carolina,11.1516194863588
17,IL,illinois,25,MA,massachusetts,1936,2952,246425000,11.5274770060604,83477.3035230352,8.3916847652265,massachusetts,11.3323300597954
17,IL,illinois,34,NJ,new jersey,1468,2405,165542000,11.2318211786574,68832.4324324324,8.21890819783466,new jersey,11.1394303144808
17,IL,illinois,1,AL,alabama,1331,2694,99006000,11.3955341354623,36750.556792873,7.99566151467767,alabama,10.5119086553527
17,IL,illinois,24,MD,maryland,1288,2206,118086000,11.1072170755914,53529.4650951949,8.07219841172736,maryland,10.8879875307202
17,IL,illinois,5,AR,arkansas,1201,2370,83955000,11.2106713437856,35424.0506329114,7.92404656596241,arkansas,10.4751462648465
17,IL,illinois,41,OR,oregon,1164,1747,92273000,10.7706638929168,52817.9736691471,7.96507464071812,oregon,10.8746068221684
17,IL,illinois,20,KS,kansas,1031,1869,78039000,10.8680508537452,41754.4141252006,7.89231169566271,kansas,10.63956045224
17,IL,illinois,40,OK,oklahoma,848,1677,54597000,10.7116669735643,32556.3506261181,7.73716877971498,oklahoma,10.3907277323274
17,IL,illinois,28,MS,mississippi,780,1562,42017000,10.609178738142,26899.4878361076,7.62342504069351,mississippi,10.1998625258588
17,IL,illinois,49,UT,utah,779,1531,147493000,10.5802585674998,96337.6877857609,8.16877140923952,utah,11.4756148793332
17,IL,illinois,22,LA,louisiana,736,1359,45305000,10.4083297407674,33337.0125091979,7.65614613474087,louisiana,10.4144235454872
17,IL,illinois,9,CT,connecticut,652,1068,65361000,10.0606959316876,61199.4382022472,7.81531868812594,connecticut,11.0218932887564
17,IL,illinois,35,NM,new mexico,643,1102,286054000,10.1059085085712,259577.132486388,8.45644802504621,new mexico,12.4668091724375
17,IL,illinois,31,NE,nebraska,637,1132,44364000,10.1446582428319,39190.8127208481,7.64703069662073,nebraska,10.5761976289436
17,IL,illinois,11,DC,district of columbia,623,764,59834000,9.57742882803575,78316.7539267016,7.77694803710345,district of columbia,11.2685168300572
17,IL,illinois,15,HI,hawaii,464,810,35643000,9.66177809777199,44003.7037037037,7.55197425060091,hawaii,10.692029084442
17,IL,illinois,16,ID,idaho,400,862,41166000,9.7515440590891,47756.3805104408,7.61453866971005,idaho,10.7738679602374
17,IL,illinois,30,MT,montana,349,630,95577000,9.29920801838728,151709.523809524,7.98035339463117,montana,11.9297229439166
17,IL,illinois,46,SD,south dakota,306,583,25761000,9.1873520732005,44186.9639794168,7.41096271761838,south dakota,10.6961850919722
17,IL,illinois,33,NH,new hampshire,248,403,28607000,8.65463602852797,70985.111662531,7.45647231597515,new hampshire,11.1702254391405
17,IL,illinois,23,ME,maine,238,388,31462000,8.59991284218713,81087.6288659794,7.49778632672197,maine,11.3032856867413
17,IL,illinois,56,WY,wyoming,223,407,36972000,8.66888498426625,90840.2948402948,7.56787294436457,wyoming,11.4168582419242
17,IL,illinois,2,AK,alaska,214,371,11983000,8.5352753766208,32299.1913746631,7.07856555931712,alaska,10.3827974740572
17,IL,illinois,38,ND,north dakota,211,380,12409000,8.56985560833095,32655.2631578947,7.09373678456234,north dakota,10.3937613210363
17,IL,illinois,54,WV,west virginia,197,415,11887000,8.69696752623429,28643.3734939759,7.07507226270612,west virginia,10.2626774037321
17,IL,illinois,44,RI,rhode island,179,285,20284000,8.1548181090521,71171.9298245614,7.30715360187584,rhode island,11.1728537756284
